"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_DefaultA_PFCm_3","Epoch","MemoryDetail",-0.129367165914789,0.0248116039684413,-5.21397834978083,26.6726899192401,0.0000177583372026645,0.000246704742961216
"LH_DefaultB_IPL_1","Epoch","MemoryDetail",0.0263275700909557,0.0266796009733248,0.986805241850465,27.853042922542,0.332233431636979,0.454869933247945
"LH_DefaultB_PFCd_1","Epoch","MemoryDetail",-0.0907151144764374,0.0358708528087406,-2.52893665394911,26.3414085090046,0.0177571953425056,0.0506387324496981
"LH_DefaultB_PFCd_2","Epoch","MemoryDetail",-0.0515159470222246,0.0390445136201061,-1.31941577050908,25.7023116644711,0.198663617014454,0.332191621893021
"LH_DefaultB_PFCd_3","Epoch","MemoryDetail",-0.0319509616699088,0.0316755003113544,-1.0086963538333,24.223413132032,0.323090632028447,0.4471995263939
"LH_DefaultB_PFCd_4","Epoch","MemoryDetail",0.0422001906405915,0.0290068501241442,1.45483533923822,26.396900713391,0.15750417874623,0.28184958301957
"LH_DefaultB_PFCv_1","Epoch","MemoryDetail",-0.0602513986673297,0.0154326037607301,-3.90416287500659,24.7680508637678,0.000641787503953897,0.00396741366080591
"LH_DefaultB_PFCv_2","Epoch","MemoryDetail",-0.0000925721446713893,0.0176255981446801,-0.00525214202159318,24.360957864486,0.995852190296304,0.995852190296304
"LH_DefaultB_PFCv_3","Epoch","MemoryDetail",0.0512242340241097,0.0289303755398921,1.77060384001848,26.2442771473678,0.0882430318598021,0.179222621491153
"LH_DefaultB_PFCv_4","Epoch","MemoryDetail",0.060741899438655,0.0227159178107084,2.67397953914153,26.2142791540356,0.0127351824540127,0.0393632912214938
"LH_DefaultB_Temp_1","Epoch","MemoryDetail",-0.0133420491104811,0.0146064442223351,-0.913435803224397,25.9390354360457,0.369426118809416,0.490929273910695
"LH_DefaultB_Temp_2","Epoch","MemoryDetail",-0.0357803219377859,0.0110092077005362,-3.25003605264376,27.4044173103292,0.00305013422198329,0.0122005368879331
"LH_DefaultB_Temp_3","Epoch","MemoryDetail",-0.00902358968471733,0.0146463704876101,-0.616097325432994,23.3310372343007,0.543794989335628,0.660322487050405
"LH_DefaultB_Temp_4","Epoch","MemoryDetail",0.00298889662634195,0.0293920390334501,0.101690686479437,26.5924667907023,0.919765098803119,0.957306531407328
