"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_TempPar_2","Offset","MemoryDetail",0.174271517132454,0.0812835113720333,2.14399592476777,22.468808978704,0.0430964523564128,0.144595465536625
"LH_VisCent_ExStr_1","Offset","MemoryDetail",0.0329607118421838,0.0712844304228263,0.462383042786147,28.6234164236898,0.647302370257403,0.81261343712314
"LH_VisCent_ExStr_2","Offset","MemoryDetail",0.0854403084776087,0.128296667167386,0.665958908863445,26.1149564555155,0.511277655315749,0.717499398651828
"LH_VisCent_ExStr_3","Offset","MemoryDetail",0.0984897022879618,0.114406125758868,0.860877873756055,26.1680657050427,0.397124871710136,0.622976527493141
"LH_VisCent_ExStr_4","Offset","MemoryDetail",0.121648380085875,0.0891883010023345,1.36394996562038,27.5007567941533,0.183643592834823,0.402831106863483
"LH_VisCent_ExStr_5","Offset","MemoryDetail",0.00313327882762503,0.0798032796053405,0.0392625321054519,28.1869547006169,0.968957853992319,0.994085264382799
"LH_VisCent_Striate_1","Offset","MemoryDetail",0.0264605464765491,0.135281335522651,0.195596431498258,25.8192811002225,0.84645724710366,0.928372464565305
"LH_VisPeri_ExStrInf_1","Offset","MemoryDetail",0.00759882771397375,0.0557743800576123,0.136242262238048,24.5866249960008,0.892739190558356,0.965293542865909
"LH_VisPeri_ExStrInf_2","Offset","MemoryDetail",-0.00885785300813297,0.0564009549871064,-0.157051472092235,26.4002551222388,0.87639922773351,0.956071884800192
"LH_VisPeri_ExStrInf_3","Offset","MemoryDetail",0.122264711203692,0.0749456498599653,1.63137835794528,25.5398287916016,0.115082010321377,0.302925549749173
"LH_VisPeri_ExStrSup_1","Offset","MemoryDetail",0.0173607079339286,0.0813944260921249,0.213291115466299,29.0218240233819,0.832591171295818,0.927545845280245
"LH_VisPeri_ExStrSup_2","Offset","MemoryDetail",0.0931551567203067,0.0965865204114109,0.964473679386231,26.7235177325204,0.34345578471784,0.574303115429831
"LH_VisPeri_StriCal_1","Offset","MemoryDetail",0.105096660038255,0.0761546460058651,1.38004265728135,25.9357582645225,0.179354706876432,0.401777771941419
"RH_AMYG","Offset","MemoryDetail",0.113229768592246,0.0390188607717296,2.9019240016942,21.6248598112338,0.00836262315680617,0.050175738940837
"RH_ContA_Cingm_1","Offset","MemoryDetail",-0.02789069162684,0.0369195554122514,-0.755444948223421,26.806482576786,0.45656907778431,0.672491638036095
"RH_ContA_IPS_1","Offset","MemoryDetail",0.1143578134876,0.113409904585861,1.00835825499722,26.191794124561,0.322507870598803,0.56447908950585
"RH_ContA_IPS_2","Offset","MemoryDetail",-0.0436916141382908,0.085506593202672,-0.510973627901777,27.2877152304768,0.613479093850261,0.784637837902528
"RH_ContA_PFCd_1","Offset","MemoryDetail",-0.11777534949848,0.0512711628916994,-2.29710704528505,27.36949474508,0.0294830334262948,0.111380348499336
"RH_ContA_PFCl_1","Offset","MemoryDetail",0.0533582381310347,0.0582869217878081,0.915441002791053,24.7474360734239,0.368794690809203,0.593844418498645
"RH_ContA_PFCl_2","Offset","MemoryDetail",-0.060900159067062,0.0970620311812764,-0.627435448505325,22.7748775360527,0.536614328443941,0.727370916960558
"RH_ContB_IPL_1","Offset","MemoryDetail",-0.29343850517282,0.135753547967214,-2.16155312009737,28.2326653747991,0.0392788869821494,0.13815332662687
"RH_ContB_IPL_2","Offset","MemoryDetail",-0.00140861124472283,0.09027444931068,-0.015603653696907,29.4102534761789,0.987655964555341,0.994085264382799
"RH_ContB_PFCld_1","Offset","MemoryDetail",-0.11884523258991,0.0763452989417225,-1.5566804274436,26.5934591404236,0.131368475984806,0.324838413344247
"RH_ContB_PFCld_2","Offset","MemoryDetail",-0.222349993926614,0.072714685615807,-3.05784164565347,25.5912568973294,0.00516791125663885,0.038643876810371
"RH_ContB_PFCld_3","Offset","MemoryDetail",-0.283070179672013,0.0684869030049543,-4.13320163785967,27.8553782010892,0.000296077293313892,0.00754997097950426
"RH_ContB_PFClv_1","Offset","MemoryDetail",-0.16650422502274,0.0532322512347966,-3.12788246148607,25.4273443991825,0.0043762317775145,0.0371979701088733
"RH_ContB_PFClv_2","Offset","MemoryDetail",-0.3591278155747,0.111413437858697,-3.223379715023,24.4142073242241,0.00357785346352489,0.033176459389049
"RH_ContB_PFCmp_1","Offset","MemoryDetail",-0.0731371789206369,0.0554669281735754,-1.31857273025406,25.1748202083038,0.199182555036458,0.420302521731681
"RH_ContB_Temp_1","Offset","MemoryDetail",-0.0846775113776534,0.0514996256082219,-1.64423547506595,25.0367464432484,0.112627582219933,0.299141997196416
"RH_ContB_Temp_2","Offset","MemoryDetail",0.0748263405517347,0.0804065979823693,0.930599508365493,26.6421923775366,0.360417092967912,0.590562947513688
