"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_DorsAttnA_SPL_1","Epoch","Color",0.119602444638129,0.0375722067653763,3.18326909529163,3703.67223267062,0.00146828283011747,0.0116699882082064
"LH_DorsAttnA_SPL_1","Epoch","Scene",0.254782362210566,0.039975607367284,6.37344568325633,3711.39757847442,0.00000000020750468875431,0.0000000423309565058793
"LH_DorsAttnA_SPL_2","Epoch","Sound",0.0839472882840455,0.0675717116150756,1.24234367130219,29.845512781771,0.223783177958445,0.413762250485102
"LH_DorsAttnA_SPL_2","Epoch","Color",0.117046973597989,0.0456646312811157,2.56318665703084,3704.36865691948,0.0104107768290977,0.0478581979333611
"LH_DorsAttnA_SPL_2","Epoch","Scene",0.279943121384967,0.0485856340596425,5.76184970728828,3711.82040521443,0.00000000899635020999383,0.000000688220791064528
"LH_DorsAttnA_SPL_3","Epoch","Sound",-0.00861980962532908,0.0589974778995075,-0.1461047138322,28.6305546366143,0.88486259023616,0.93872001934656
"LH_DorsAttnA_SPL_3","Epoch","Color",0.087466802850089,0.0368155591801953,2.37581079298508,3701.05504006116,0.017561062854614,0.0679432828177487
"LH_DorsAttnA_SPL_3","Epoch","Scene",0.228893878396675,0.0391758239718917,5.84273297125555,3707.88424913012,0.00000000557742807337463,0.000000568897663484213
"LH_DorsAttnA_TempOcc_1","Epoch","Sound",0.0773659144764669,0.0285916279354692,2.7058939998478,26.4650634928175,0.011767399791647,0.0514403476606284
"LH_DorsAttnA_TempOcc_1","Epoch","Color",0.0671313946047595,0.0298676230685831,2.24763096985019,26.3389007724807,0.0331894066087455,0.10524309245882
"LH_DorsAttnA_TempOcc_1","Epoch","Scene",0.111848178076301,0.0230630949273737,4.84966039590583,3716.59368520881,0.00000128740336667806,0.0000525260573604647
"LH_DorsAttnA_TempOcc_2","Epoch","Sound",0.0891785360121989,0.052102055407771,1.71161262860463,28.5673834470363,0.0978061344332501,0.22759450293973
"LH_DorsAttnA_TempOcc_2","Epoch","Color",0.124325241711877,0.0419299811999831,2.96506790973537,29.0788151737585,0.00598947428159883,0.0324385686755618
"LH_DorsAttnA_TempOcc_2","Epoch","Scene",0.187266187955551,0.0360549097734914,5.19391642170283,3708.09279265161,0.000000216993417850749,0.0000132799971724658
"LH_DorsAttnB_FEF_1","Epoch","Sound",0.0345174525404788,0.0363819473237074,0.948752199363069,28.5262591938489,0.350715607108433,0.548946167647981
"LH_DorsAttnB_FEF_1","Epoch","Color",0.0429243762503153,0.0217972848600021,1.96925335086488,3697.19211239381,0.0489985653769553,0.141897792021847
