"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_AMYG","Onset","Sound",0.214141933710329,0.104912660902286,2.04114481387311,27.5881758987005,0.050907833636724,0.236027228679357
"LH_AMYG","Onset","Color",0.0211161378039289,0.0772923452004046,0.27319830636758,3680.70711866851,0.784716109108333,0.915667998006842
"LH_AMYG","Onset","Scene",0.0704174369869755,0.106955005840134,0.658383742152551,27.9791982343649,0.515673090755721,0.742569250688239
"LH_ContA_Cinga_1","Onset","Sound",0.353169348836045,0.18478353350348,1.91125985167609,29.6670270325261,0.065675400992611,0.275296886352588
"LH_ContA_Cinga_1","Onset","Color",-0.266553760833462,0.13556206708481,-1.96628575062006,3681.46333241849,0.0493406355202805,0.236027228679357
"LH_ContA_Cinga_1","Onset","Scene",-0.0513612778321526,0.143577874455389,-0.357724182970204,3675.75929848522,0.720570272441223,0.884163845990927
"LH_ContA_IPS_1","Onset","Sound",0.161048351881765,0.234817300418919,0.685845342717301,28.5756342011837,0.498337759544197,0.727014800574609
"LH_ContA_IPS_1","Onset","Color",0.274969135353629,0.188957395478966,1.45519118030095,3682.3700413489,0.14570158072765,0.416911195838925
"LH_ContA_IPS_1","Onset","Scene",0.473740542226142,0.275574539818251,1.71910127306603,26.8179890683841,0.0971201665452511,0.336948894304788
"LH_ContA_IPS_2","Onset","Sound",0.327631384192431,0.215245756457925,1.52212703090606,26.5620097644815,0.13979445905476,0.410331937369367
"LH_ContA_IPS_2","Onset","Color",0.135004705974698,0.131169678715646,1.0292371476137,3675.77329221467,0.303435969417351,0.590344288293532
"LH_ContA_IPS_2","Onset","Scene",0.165946653930171,0.206529360042374,0.803501516182119,23.141623547436,0.429861353204729,0.689580991248477
"LH_ContA_IPS_3","Onset","Sound",0.230773423983311,0.233187250252643,0.989648549538122,27.3883921452041,0.331009057740313,0.619503190633246
"LH_ContA_IPS_3","Onset","Color",0.232113428498136,0.203526786395247,1.14045641170482,28.6691215029457,0.263534310423745,0.554240653176945
"LH_ContA_IPS_3","Onset","Scene",0.259209501308819,0.168422699559614,1.53904136429704,3677.93107252173,0.123880221591467,0.375320275316723
"LH_ContA_PFCd_1","Onset","Sound",0.0753602296639599,0.140794127334924,0.535251228800838,29.0909313006059,0.596544518799253,0.798873622549546
"LH_ContA_PFCd_1","Onset","Color",0.0461409822388551,0.0957976899364581,0.481650259724009,3665.51712294956,0.630083169584194,0.820272965256639
"LH_ContA_PFCd_1","Onset","Scene",0.250152839967845,0.141187717826247,1.77177479613133,21.0389496526574,0.0909165909646585,0.328491074593394
"LH_ContA_PFCl_1","Onset","Sound",0.131102750433695,0.169766826111262,0.772251878866913,26.3129600744294,0.446846420175738,0.699914726250895
"LH_ContA_PFCl_1","Onset","Color",-0.08678340726988,0.111217051135597,-0.780306674055515,3669.47386021052,0.435260715005563,0.694396231225949
"LH_ContA_PFCl_1","Onset","Scene",0.192904407418585,0.148905919654233,1.2954784327347,24.2387920469623,0.207357707834864,0.493785670019208
"LH_ContA_PFCl_2","Onset","Sound",0.503723830358969,0.191275532983787,2.63349850606176,23.9120251427218,0.014581241133629,0.124807266766167
"LH_ContA_PFCl_2","Onset","Color",0.115780787249798,0.136187335533081,0.850158252943232,3671.07048013823,0.395292550545353,0.667110548630686
"LH_ContA_PFCl_2","Onset","Scene",0.261972493901452,0.187027566586662,1.40071594087743,26.6972238901497,0.172815572217298,0.446257933320619
"LH_ContA_PFCl_3","Onset","Sound",0.390562600136038,0.191273633902802,2.04190505594988,27.6981667756825,0.0507883795837,0.236027228679357
"LH_ContA_PFCl_3","Onset","Color",0.304569413058693,0.140516421389155,2.16750049601105,3657.57184038852,0.0302610274257802,0.176378559853119
"LH_ContA_PFCl_3","Onset","Scene",0.588496453207169,0.191187319262111,3.07811446636982,25.9024923612839,0.00487749969904139,0.0641941895873835
"LH_ContA_PFCl_4","Onset","Sound",0.348888787119036,0.171328034694078,2.03637885499597,25.1596027919567,0.0523671582671911,0.237655355792949
"LH_ContA_PFCl_4","Onset","Color",-0.0430621288990117,0.128641217376558,-0.334745968494377,3678.20728849101,0.737835809039281,0.893130994594476
