SubID,Run,Trial,ROI,Vox,MeanBeta
sub-s025,1,1,LH_AMYG,97.5510204081633,2.18412030150794
sub-s025,1,2,LH_AMYG,97.5510204081633,-1.49665365598815
sub-s025,1,3,LH_AMYG,97.5510204081633,-1.80786702088295
sub-s025,1,4,LH_AMYG,97.5510204081633,3.08670286760981
sub-s025,1,5,LH_AMYG,97.5510204081633,-1.99365755017831
sub-s025,1,6,LH_AMYG,97.5510204081633,-0.540386900309645
sub-s025,1,7,LH_AMYG,97.5510204081633,0.554300870286558
sub-s025,1,8,LH_AMYG,97.5510204081633,-3.47909276860778
sub-s025,1,9,LH_AMYG,97.5510204081633,-1.85515502475545
sub-s025,1,10,LH_AMYG,97.5510204081633,-0.0698088881205066
sub-s025,1,11,LH_AMYG,97.5510204081633,-2.26948552768849
sub-s025,1,12,LH_AMYG,97.5510204081633,2.14626312417964
sub-s025,1,13,LH_AMYG,97.5510204081633,-2.88031023958986
sub-s025,1,14,LH_AMYG,97.5510204081633,2.07600661028551
sub-s025,1,15,LH_AMYG,97.5510204081633,-0.0904498071600703
sub-s025,1,16,LH_AMYG,97.5510204081633,-1.64248118389039
sub-s025,1,17,LH_AMYG,97.5510204081633,-1.72478724624884
sub-s025,1,18,LH_AMYG,97.5510204081633,-2.18094848135338
sub-s025,1,19,LH_AMYG,97.5510204081633,-1.0859268577029
sub-s025,1,20,LH_AMYG,97.5510204081633,-0.586349700971129
sub-s025,1,21,LH_AMYG,97.5510204081633,1.66881004305923
sub-s025,1,22,LH_AMYG,97.5510204081633,-3.17894002798337
sub-s025,1,23,LH_AMYG,97.5510204081633,-1.86685462152609
sub-s025,1,24,LH_AMYG,97.5510204081633,2.23782891041315
sub-s025,2,1,LH_AMYG,97.5510204081633,0.589152409207995
sub-s025,2,2,LH_AMYG,97.5510204081633,-0.609060441506208
sub-s025,2,3,LH_AMYG,97.5510204081633,-0.998690794109051
sub-s025,2,4,LH_AMYG,97.5510204081633,0.272996422012481
sub-s025,2,5,LH_AMYG,97.5510204081633,-0.393734075931762
sub-s025,2,6,LH_AMYG,97.5510204081633,-2.31262668243378
sub-s025,2,7,LH_AMYG,97.5510204081633,-0.763129423789399
sub-s025,2,8,LH_AMYG,97.5510204081633,-2.19724083857057
sub-s025,2,9,LH_AMYG,97.5510204081633,0.0497991297955169
sub-s025,2,10,LH_AMYG,97.5510204081633,1.15782833124304
sub-s025,2,11,LH_AMYG,97.5510204081633,-0.336166724282079
sub-s025,2,12,LH_AMYG,97.5510204081633,-1.69499290206131
sub-s025,2,13,LH_AMYG,97.5510204081633,-0.870665531901635
sub-s025,2,14,LH_AMYG,97.5510204081633,-1.16189106924763
sub-s025,2,15,LH_AMYG,97.5510204081633,-0.398056717160855
sub-s025,2,16,LH_AMYG,97.5510204081633,0.27621716390282
sub-s025,2,17,LH_AMYG,97.5510204081633,-0.884915988190902
sub-s025,2,18,LH_AMYG,97.5510204081633,0.552877917418171
sub-s025,2,19,LH_AMYG,97.5510204081633,-0.249833903318294
sub-s025,2,20,LH_AMYG,97.5510204081633,-1.40087278661119
sub-s025,2,21,LH_AMYG,97.5510204081633,0.750338211312703
sub-s025,2,22,LH_AMYG,97.5510204081633,-0.804765547216562
sub-s025,2,23,LH_AMYG,97.5510204081633,-1.58977321972564
sub-s025,2,24,LH_AMYG,97.5510204081633,-0.160164612746762
sub-s025,3,1,LH_AMYG,97.5510204081633,-0.767068921911791
sub-s025,3,2,LH_AMYG,97.5510204081633,-0.727580045462902
sub-s025,3,3,LH_AMYG,97.5510204081633,-1.31089402320619
sub-s025,3,4,LH_AMYG,97.5510204081633,0.979576585868911
sub-s025,3,5,LH_AMYG,97.5510204081633,-0.556909942695536
sub-s025,3,6,LH_AMYG,97.5510204081633,1.20489771807543
sub-s025,3,7,LH_AMYG,97.5510204081633,0.251272963897703
sub-s025,3,8,LH_AMYG,97.5510204081633,-0.207944701460802
sub-s025,3,9,LH_AMYG,97.5510204081633,-0.721385885669098
sub-s025,3,10,LH_AMYG,97.5510204081633,-4.35535976939122
sub-s025,3,11,LH_AMYG,97.5510204081633,-0.451486898921274
sub-s025,3,12,LH_AMYG,97.5510204081633,0.354978258359133
sub-s025,3,13,LH_AMYG,97.5510204081633,-0.349262464951303
sub-s025,3,14,LH_AMYG,97.5510204081633,0.307764625324864
sub-s025,3,15,LH_AMYG,97.5510204081633,-0.202834179515806
sub-s025,3,16,LH_AMYG,97.5510204081633,0.981765472832833
sub-s025,3,17,LH_AMYG,97.5510204081633,-1.4770944554312
sub-s025,3,18,LH_AMYG,97.5510204081633,-1.816314226975
sub-s025,3,19,LH_AMYG,97.5510204081633,1.29380893348775
sub-s025,3,20,LH_AMYG,97.5510204081633,-1.95794508487247
sub-s025,3,21,LH_AMYG,97.5510204081633,1.22137899600967
sub-s025,3,22,LH_AMYG,97.5510204081633,-1.60926774287573
sub-s025,3,23,LH_AMYG,97.5510204081633,1.19933924359507
sub-s025,3,24,LH_AMYG,97.5510204081633,-2.34021869789669
sub-s025,4,1,LH_AMYG,97.5510204081633,2.35399703263738
sub-s025,4,2,LH_AMYG,97.5510204081633,3.01366584560986
sub-s025,4,3,LH_AMYG,97.5510204081633,-1.68258641914281
sub-s025,4,4,LH_AMYG,97.5510204081633,-1.28642202015951
sub-s025,4,5,LH_AMYG,97.5510204081633,-1.3563455065613
sub-s025,4,6,LH_AMYG,97.5510204081633,1.03208434293397
sub-s025,4,7,LH_AMYG,97.5510204081633,0.53309218915156
sub-s025,4,8,LH_AMYG,97.5510204081633,1.39743554222331
sub-s025,4,9,LH_AMYG,97.5510204081633,-3.71613723444889
sub-s025,4,10,LH_AMYG,97.5510204081633,-2.1348503982204
sub-s025,4,11,LH_AMYG,97.5510204081633,0.984533429519901
sub-s025,4,12,LH_AMYG,97.5510204081633,2.74230687787842
sub-s025,4,13,LH_AMYG,97.5510204081633,0.510073721658236
sub-s025,4,14,LH_AMYG,97.5510204081633,1.99461151152912
sub-s025,4,15,LH_AMYG,97.5510204081633,2.27932467234465
sub-s025,4,16,LH_AMYG,97.5510204081633,-0.552883552753651
sub-s025,4,17,LH_AMYG,97.5510204081633,2.71600372836804
sub-s025,4,18,LH_AMYG,97.5510204081633,2.27738601917003
sub-s025,4,19,LH_AMYG,97.5510204081633,-4.16391620987629
sub-s025,4,20,LH_AMYG,97.5510204081633,-2.3306966007504
sub-s025,4,21,LH_AMYG,97.5510204081633,2.65838172081001
sub-s025,4,22,LH_AMYG,97.5510204081633,2.24341288333657
sub-s025,4,23,LH_AMYG,97.5510204081633,-1.59855591053743
sub-s025,4,24,LH_AMYG,97.5510204081633,4.21492303131639
sub-s025,5,1,LH_AMYG,97.5510204081633,-1.11290068148195
sub-s025,5,2,LH_AMYG,97.5510204081633,0.149803169586045
sub-s025,5,3,LH_AMYG,97.5510204081633,-1.52961869854246
sub-s025,5,4,LH_AMYG,97.5510204081633,0.245522876203871
sub-s025,5,5,LH_AMYG,97.5510204081633,-3.23653767872056
sub-s025,5,6,LH_AMYG,97.5510204081633,-0.22466245667705
sub-s025,5,7,LH_AMYG,97.5510204081633,-1.33272237745289
sub-s025,5,8,LH_AMYG,97.5510204081633,0.580481661507026
sub-s025,5,9,LH_AMYG,97.5510204081633,0.45927753907757
sub-s025,5,10,LH_AMYG,97.5510204081633,0.592348120545493
sub-s025,5,11,LH_AMYG,97.5510204081633,0.783161986821865
sub-s025,5,12,LH_AMYG,97.5510204081633,-0.0940649920712112
sub-s025,5,13,LH_AMYG,97.5510204081633,-0.218782594061172
sub-s025,5,14,LH_AMYG,97.5510204081633,-2.57091040072074
sub-s025,5,15,LH_AMYG,97.5510204081633,0.166424152772546
sub-s025,5,16,LH_AMYG,97.5510204081633,0.0210532452248692
sub-s025,5,17,LH_AMYG,97.5510204081633,2.94249481009514
sub-s025,5,18,LH_AMYG,97.5510204081633,3.21411059432854
sub-s025,5,19,LH_AMYG,97.5510204081633,-2.19027780451535
sub-s025,5,20,LH_AMYG,97.5510204081633,-2.92372693869219
sub-s025,5,21,LH_AMYG,97.5510204081633,-2.18349289608083
sub-s025,5,22,LH_AMYG,97.5510204081633,1.4723859989322
sub-s025,5,23,LH_AMYG,97.5510204081633,-0.879546114715073
sub-s025,5,24,LH_AMYG,97.5510204081633,4.10778882158102
sub-s025,6,1,LH_AMYG,97.5510204081633,1.29875860866705
sub-s025,6,2,LH_AMYG,97.5510204081633,0.775400194413492
sub-s025,6,3,LH_AMYG,97.5510204081633,0.238027486880018
sub-s025,6,4,LH_AMYG,97.5510204081633,2.21046237454255
sub-s025,6,5,LH_AMYG,97.5510204081633,-2.65829243729179
sub-s025,6,6,LH_AMYG,97.5510204081633,1.17991338576732
sub-s025,6,7,LH_AMYG,97.5510204081633,1.81278951480307
sub-s025,6,8,LH_AMYG,97.5510204081633,2.67802713518362
sub-s025,6,9,LH_AMYG,97.5510204081633,-0.187047099206542
sub-s025,6,10,LH_AMYG,97.5510204081633,2.29666951965837
sub-s025,6,11,LH_AMYG,97.5510204081633,-0.451784402334665
sub-s025,6,12,LH_AMYG,97.5510204081633,0.287538554628524
sub-s025,6,13,LH_AMYG,97.5510204081633,0.931919909339538
sub-s025,6,14,LH_AMYG,97.5510204081633,3.63178829384274
sub-s025,6,15,LH_AMYG,97.5510204081633,2.04824593700624
sub-s025,6,16,LH_AMYG,97.5510204081633,-3.67810737812369
sub-s025,6,17,LH_AMYG,97.5510204081633,-1.33176470321513
sub-s025,6,18,LH_AMYG,97.5510204081633,3.6577133434244
sub-s025,6,19,LH_AMYG,97.5510204081633,5.41078905636546
sub-s025,6,20,LH_AMYG,97.5510204081633,2.39771749316539
sub-s025,6,21,LH_AMYG,97.5510204081633,-0.2833341197364
sub-s025,6,22,LH_AMYG,97.5510204081633,4.65021516295407
sub-s025,6,23,LH_AMYG,97.5510204081633,1.25218075588657
sub-s025,6,24,LH_AMYG,97.5510204081633,-1.82455144956646
sub-s025,1,1,RH_AMYG,98.9247311827957,-0.60028163002183
sub-s025,1,2,RH_AMYG,98.9247311827957,2.48735039484134
sub-s025,1,3,RH_AMYG,98.9247311827957,-3.09559379159
sub-s025,1,4,RH_AMYG,98.9247311827957,1.3461118377239
sub-s025,1,5,RH_AMYG,98.9247311827957,-4.23664181186831
sub-s025,1,6,RH_AMYG,98.9247311827957,-0.00172113627195358
sub-s025,1,7,RH_AMYG,98.9247311827957,5.31148966673114
sub-s025,1,8,RH_AMYG,98.9247311827957,-1.34891916546917
sub-s025,1,9,RH_AMYG,98.9247311827957,-1.98541978525463
sub-s025,1,10,RH_AMYG,98.9247311827957,0.624672282649123
sub-s025,1,11,RH_AMYG,98.9247311827957,-2.28325473877561
sub-s025,1,12,RH_AMYG,98.9247311827957,-0.816853241104147
sub-s025,1,13,RH_AMYG,98.9247311827957,0.675289280334677
sub-s025,1,14,RH_AMYG,98.9247311827957,6.59311768792543
sub-s025,1,15,RH_AMYG,98.9247311827957,-1.7894182820143
sub-s025,1,16,RH_AMYG,98.9247311827957,-2.308603550078
sub-s025,1,17,RH_AMYG,98.9247311827957,-0.820199847855754
sub-s025,1,18,RH_AMYG,98.9247311827957,-1.94170619559515
sub-s025,1,19,RH_AMYG,98.9247311827957,-0.457652328373945
sub-s025,1,20,RH_AMYG,98.9247311827957,0.218838357447606
sub-s025,1,21,RH_AMYG,98.9247311827957,0.304340597761768
sub-s025,1,22,RH_AMYG,98.9247311827957,0.590457178706276
sub-s025,1,23,RH_AMYG,98.9247311827957,-1.13370474795069
sub-s025,1,24,RH_AMYG,98.9247311827957,1.67634537554198
sub-s025,2,1,RH_AMYG,98.9247311827957,-0.00760034127818906
sub-s025,2,2,RH_AMYG,98.9247311827957,-0.502909296988577
sub-s025,2,3,RH_AMYG,98.9247311827957,1.10401088771397
sub-s025,2,4,RH_AMYG,98.9247311827957,-0.904695530300555
sub-s025,2,5,RH_AMYG,98.9247311827957,-1.30747260185687
sub-s025,2,6,RH_AMYG,98.9247311827957,-1.61245761926461
sub-s025,2,7,RH_AMYG,98.9247311827957,0.192182782292957
sub-s025,2,8,RH_AMYG,98.9247311827957,-1.00828781266413
sub-s025,2,9,RH_AMYG,98.9247311827957,-2.30547112569321
sub-s025,2,10,RH_AMYG,98.9247311827957,0.310448687253655
sub-s025,2,11,RH_AMYG,98.9247311827957,0.721349185899548
sub-s025,2,12,RH_AMYG,98.9247311827957,0.742476267891977
sub-s025,2,13,RH_AMYG,98.9247311827957,-1.48793689801992
sub-s025,2,14,RH_AMYG,98.9247311827957,1.43886875525873
sub-s025,2,15,RH_AMYG,98.9247311827957,-2.58052138577256
sub-s025,2,16,RH_AMYG,98.9247311827957,-1.02696868423642
sub-s025,2,17,RH_AMYG,98.9247311827957,-0.49032209770403
sub-s025,2,18,RH_AMYG,98.9247311827957,3.11178305963108
sub-s025,2,19,RH_AMYG,98.9247311827957,0.784401180789522
sub-s025,2,20,RH_AMYG,98.9247311827957,-0.632175755619571
sub-s025,2,21,RH_AMYG,98.9247311827957,-1.15610974951499
sub-s025,2,22,RH_AMYG,98.9247311827957,-0.323542680294401
sub-s025,2,23,RH_AMYG,98.9247311827957,0.0694459399775318
sub-s025,2,24,RH_AMYG,98.9247311827957,-1.6538250895379
sub-s025,3,1,RH_AMYG,98.9247311827957,-1.13573345945527
sub-s025,3,2,RH_AMYG,98.9247311827957,0.149265634513501
sub-s025,3,3,RH_AMYG,98.9247311827957,0.415104327358953
sub-s025,3,4,RH_AMYG,98.9247311827957,1.67730667488987
sub-s025,3,5,RH_AMYG,98.9247311827957,-1.45477405557598
sub-s025,3,6,RH_AMYG,98.9247311827957,0.510752852277263
sub-s025,3,7,RH_AMYG,98.9247311827957,0.815236704558998
sub-s025,3,8,RH_AMYG,98.9247311827957,-0.804548336793601
sub-s025,3,9,RH_AMYG,98.9247311827957,1.10872691132776
sub-s025,3,10,RH_AMYG,98.9247311827957,-1.81549230150447
sub-s025,3,11,RH_AMYG,98.9247311827957,-1.92907604590342
sub-s025,3,12,RH_AMYG,98.9247311827957,1.98263544780945
sub-s025,3,13,RH_AMYG,98.9247311827957,0.354448577524095
sub-s025,3,14,RH_AMYG,98.9247311827957,0.0800063612506441
sub-s025,3,15,RH_AMYG,98.9247311827957,-1.22982704407279
sub-s025,3,16,RH_AMYG,98.9247311827957,1.49868477481431
sub-s025,3,17,RH_AMYG,98.9247311827957,0.0026593332691793
sub-s025,3,18,RH_AMYG,98.9247311827957,-0.869734433035036
sub-s025,3,19,RH_AMYG,98.9247311827957,2.37472258632382
sub-s025,3,20,RH_AMYG,98.9247311827957,1.34596224695185
sub-s025,3,21,RH_AMYG,98.9247311827957,0.430500493978785
sub-s025,3,22,RH_AMYG,98.9247311827957,-1.15377628733067
sub-s025,3,23,RH_AMYG,98.9247311827957,1.78638349851404
sub-s025,3,24,RH_AMYG,98.9247311827957,-0.517896698544855
sub-s025,4,1,RH_AMYG,98.9247311827957,2.27987425812129
sub-s025,4,2,RH_AMYG,98.9247311827957,3.39947258926037
sub-s025,4,3,RH_AMYG,98.9247311827957,-0.72537462276987
sub-s025,4,4,RH_AMYG,98.9247311827957,0.233764288164135
sub-s025,4,5,RH_AMYG,98.9247311827957,-0.359606036484457
sub-s025,4,6,RH_AMYG,98.9247311827957,-0.182484922957593
sub-s025,4,7,RH_AMYG,98.9247311827957,-0.98673838079718
sub-s025,4,8,RH_AMYG,98.9247311827957,1.63563924146465
sub-s025,4,9,RH_AMYG,98.9247311827957,-2.32768249866364
sub-s025,4,10,RH_AMYG,98.9247311827957,-1.39581987969037
sub-s025,4,11,RH_AMYG,98.9247311827957,2.78163220355476
sub-s025,4,12,RH_AMYG,98.9247311827957,3.57604032571333
sub-s025,4,13,RH_AMYG,98.9247311827957,-0.677578394287738
sub-s025,4,14,RH_AMYG,98.9247311827957,0.493273939748389
sub-s025,4,15,RH_AMYG,98.9247311827957,0.290419177219704
sub-s025,4,16,RH_AMYG,98.9247311827957,0.177459841590726
sub-s025,4,17,RH_AMYG,98.9247311827957,3.16366013360844
sub-s025,4,18,RH_AMYG,98.9247311827957,2.40484826666289
sub-s025,4,19,RH_AMYG,98.9247311827957,-2.05379555663229
sub-s025,4,20,RH_AMYG,98.9247311827957,-2.2857524253212
sub-s025,4,21,RH_AMYG,98.9247311827957,2.75636632791788
sub-s025,4,22,RH_AMYG,98.9247311827957,1.27254039003342
sub-s025,4,23,RH_AMYG,98.9247311827957,-3.03351971868804
sub-s025,4,24,RH_AMYG,98.9247311827957,2.46617812363674
sub-s025,5,1,RH_AMYG,98.9247311827957,-1.84782963551824
sub-s025,5,2,RH_AMYG,98.9247311827957,1.17522390404433
sub-s025,5,3,RH_AMYG,98.9247311827957,1.63449092160031
sub-s025,5,4,RH_AMYG,98.9247311827957,-1.6081307029851
sub-s025,5,5,RH_AMYG,98.9247311827957,-6.64796021148778
sub-s025,5,6,RH_AMYG,98.9247311827957,-2.13597850575773
sub-s025,5,7,RH_AMYG,98.9247311827957,-1.09320793303229
sub-s025,5,8,RH_AMYG,98.9247311827957,-0.832645650642614
sub-s025,5,9,RH_AMYG,98.9247311827957,1.78044150391783
sub-s025,5,10,RH_AMYG,98.9247311827957,-1.41573769655889
sub-s025,5,11,RH_AMYG,98.9247311827957,0.58187377228793
sub-s025,5,12,RH_AMYG,98.9247311827957,-1.42609596905717
sub-s025,5,13,RH_AMYG,98.9247311827957,-0.709188012433225
sub-s025,5,14,RH_AMYG,98.9247311827957,-3.99342133412543
sub-s025,5,15,RH_AMYG,98.9247311827957,-1.33898888980511
sub-s025,5,16,RH_AMYG,98.9247311827957,-0.0146187146774669
sub-s025,5,17,RH_AMYG,98.9247311827957,1.86901241292556
sub-s025,5,18,RH_AMYG,98.9247311827957,2.50508962139703
sub-s025,5,19,RH_AMYG,98.9247311827957,1.4475359943374
sub-s025,5,20,RH_AMYG,98.9247311827957,-3.67537780780939
sub-s025,5,21,RH_AMYG,98.9247311827957,-3.36378665770526
sub-s025,5,22,RH_AMYG,98.9247311827957,-2.69167730833093
sub-s025,5,23,RH_AMYG,98.9247311827957,-0.346797236934831
sub-s025,5,24,RH_AMYG,98.9247311827957,3.58680370139579
sub-s025,6,1,RH_AMYG,98.9247311827957,-0.0444059975013353
sub-s025,6,2,RH_AMYG,98.9247311827957,2.06786856236125
sub-s025,6,3,RH_AMYG,98.9247311827957,-3.28791304580543
sub-s025,6,4,RH_AMYG,98.9247311827957,3.02243633460307
sub-s025,6,5,RH_AMYG,98.9247311827957,-0.35614101182116
sub-s025,6,6,RH_AMYG,98.9247311827957,0.857517529238501
sub-s025,6,7,RH_AMYG,98.9247311827957,0.998603307088648
sub-s025,6,8,RH_AMYG,98.9247311827957,4.23262509868642
sub-s025,6,9,RH_AMYG,98.9247311827957,-0.473676754019992
sub-s025,6,10,RH_AMYG,98.9247311827957,0.726691942486534
sub-s025,6,11,RH_AMYG,98.9247311827957,0.712252382239651
sub-s025,6,12,RH_AMYG,98.9247311827957,1.81754443588653
sub-s025,6,13,RH_AMYG,98.9247311827957,0.965434088931837
sub-s025,6,14,RH_AMYG,98.9247311827957,0.669404786714501
sub-s025,6,15,RH_AMYG,98.9247311827957,1.27469232684487
sub-s025,6,16,RH_AMYG,98.9247311827957,-2.040929266886
sub-s025,6,17,RH_AMYG,98.9247311827957,-2.49232633568454
sub-s025,6,18,RH_AMYG,98.9247311827957,2.29472088711201
sub-s025,6,19,RH_AMYG,98.9247311827957,2.67140058541428
sub-s025,6,20,RH_AMYG,98.9247311827957,2.39691088075304
sub-s025,6,21,RH_AMYG,98.9247311827957,-0.133066854723122
sub-s025,6,22,RH_AMYG,98.9247311827957,3.61348663148997
sub-s025,6,23,RH_AMYG,98.9247311827957,0.883127210914846
sub-s025,6,24,RH_AMYG,98.9247311827957,-0.0896157345910003
sub-s025,1,1,LH_HIPP,98.2942430703625,2.72777622380979
