SubID,Trial,ROI,nVox,MeanBeta
sub-s014,1,LH_AMYG,245,-2.0121937486058
sub-s014,2,LH_AMYG,245,1.79950809106991
sub-s014,3,LH_AMYG,245,2.64674941128006
sub-s014,4,LH_AMYG,245,-2.22096830414874
sub-s014,5,LH_AMYG,245,-0.709959983436049
sub-s014,6,LH_AMYG,245,-4.65691780534499
sub-s014,7,LH_AMYG,245,-1.7348905420425
sub-s014,8,LH_AMYG,245,-0.377469025217757
sub-s014,9,LH_AMYG,245,-1.68271952030981
sub-s014,10,LH_AMYG,245,-2.85154426861174
sub-s014,11,LH_AMYG,245,-0.969393060827742
sub-s014,12,LH_AMYG,245,-0.606128312373648
sub-s014,13,LH_AMYG,245,0.619450559252303
sub-s014,14,LH_AMYG,245,-1.04191677652832
sub-s014,15,LH_AMYG,245,-1.58190620777254
sub-s014,16,LH_AMYG,245,-1.99953384094548
sub-s014,17,LH_AMYG,245,2.81763195365059
sub-s014,18,LH_AMYG,245,-0.666545555497311
sub-s014,19,LH_AMYG,245,-1.82390673981637
sub-s014,20,LH_AMYG,245,-0.921978752892844
sub-s014,21,LH_AMYG,245,-3.47458263520075
sub-s014,22,LH_AMYG,245,-1.47076820341908
sub-s014,23,LH_AMYG,245,0.737541634695871
sub-s014,24,LH_AMYG,245,-4.89533586042924
sub-s014,25,LH_AMYG,245,-0.25009000162423
sub-s014,26,LH_AMYG,245,2.59742234136377
sub-s014,27,LH_AMYG,245,3.07116237871197
sub-s014,28,LH_AMYG,245,1.02870526471917
sub-s014,29,LH_AMYG,245,-0.171961737287288
sub-s014,30,LH_AMYG,245,1.14409462630141
sub-s014,31,LH_AMYG,245,4.7784336751517
sub-s014,32,LH_AMYG,245,-0.611812025430251
sub-s014,33,LH_AMYG,245,1.37062199571911
sub-s014,34,LH_AMYG,245,-0.977900443013225
sub-s014,35,LH_AMYG,245,0.893894026390448
sub-s014,36,LH_AMYG,245,3.22316560720531
sub-s014,37,LH_AMYG,245,0.606983645260334
sub-s014,38,LH_AMYG,245,1.60567756130987
sub-s014,39,LH_AMYG,245,2.27223580418801
sub-s014,40,LH_AMYG,245,0.76658252654027
sub-s014,41,LH_AMYG,245,-0.123201664924926
sub-s014,42,LH_AMYG,245,4.46933184773946
sub-s014,43,LH_AMYG,245,1.58224739258995
sub-s014,44,LH_AMYG,245,-0.606486575419501
sub-s014,45,LH_AMYG,245,-1.1428252116758
sub-s014,46,LH_AMYG,245,1.69454596857635
sub-s014,47,LH_AMYG,245,3.81826515835615
sub-s014,48,LH_AMYG,245,1.9143342016911
sub-s014,49,LH_AMYG,245,2.5624657932897
sub-s014,50,LH_AMYG,245,-0.538051810161192
sub-s014,51,LH_AMYG,245,-0.615482779181733
sub-s014,52,LH_AMYG,245,0.320282773749561
sub-s014,53,LH_AMYG,245,-0.0664529740962447
sub-s014,54,LH_AMYG,245,0.633211196213961
sub-s014,55,LH_AMYG,245,-1.68749844182511
sub-s014,56,LH_AMYG,245,0.908787080964872
sub-s014,57,LH_AMYG,245,5.02901450946015
sub-s014,58,LH_AMYG,245,-2.96682599241636
sub-s014,59,LH_AMYG,245,0.465928419116808
sub-s014,60,LH_AMYG,245,1.15717595341254
sub-s014,61,LH_AMYG,245,0.0273931862216215
sub-s014,62,LH_AMYG,245,2.52513697390654
sub-s014,63,LH_AMYG,245,-1.46086213847964
sub-s014,64,LH_AMYG,245,-0.0692940079740116
sub-s014,65,LH_AMYG,245,1.3776625290532
sub-s014,66,LH_AMYG,245,-0.203828032624585
sub-s014,67,LH_AMYG,245,0.02930346715207
sub-s014,68,LH_AMYG,245,2.80771941624734
sub-s014,69,LH_AMYG,245,1.31318742641229
sub-s014,70,LH_AMYG,245,2.90813025260458
sub-s014,71,LH_AMYG,245,-0.509447840677232
sub-s014,72,LH_AMYG,245,-0.537984861768022
sub-s014,73,LH_AMYG,245,1.66643894130782
sub-s014,74,LH_AMYG,245,1.89385197454569
sub-s014,75,LH_AMYG,245,0.510493810383641
sub-s014,76,LH_AMYG,245,2.22357182998438
sub-s014,77,LH_AMYG,245,2.39363168555559
sub-s014,78,LH_AMYG,245,1.45016393138438
sub-s014,79,LH_AMYG,245,3.79814247029776
sub-s014,80,LH_AMYG,245,3.02183217544641
sub-s014,81,LH_AMYG,245,-1.53792906753263
sub-s014,82,LH_AMYG,245,0.479836492133992
sub-s014,83,LH_AMYG,245,4.27160082398629
sub-s014,84,LH_AMYG,245,1.32453863316653
sub-s014,85,LH_AMYG,245,5.34581693927852
sub-s014,86,LH_AMYG,245,-2.57057712710634
sub-s014,87,LH_AMYG,245,2.77835241394992
sub-s014,88,LH_AMYG,245,2.40783707916128
sub-s014,89,LH_AMYG,245,-0.605920944180416
sub-s014,90,LH_AMYG,245,0.626532423496246
sub-s014,91,LH_AMYG,245,-0.403359867480336
sub-s014,92,LH_AMYG,245,-1.16871814466253
sub-s014,93,LH_AMYG,245,6.91325626613534
sub-s014,94,LH_AMYG,245,2.06401483761717
sub-s014,95,LH_AMYG,245,0.959000543923098
sub-s014,96,LH_AMYG,245,0.402803760888625
sub-s014,97,LH_AMYG,245,1.07303000829962
sub-s014,98,LH_AMYG,245,-0.56694155146881
sub-s014,99,LH_AMYG,245,2.9062343143763
sub-s014,100,LH_AMYG,245,-2.73384010570542
sub-s014,101,LH_AMYG,245,2.0006940827686
sub-s014,102,LH_AMYG,245,0.877934902138552
sub-s014,103,LH_AMYG,245,0.140023877025981
sub-s014,104,LH_AMYG,245,-1.13513943963513
sub-s014,105,LH_AMYG,245,0.513501489481756
sub-s014,106,LH_AMYG,245,0.876703638081648
sub-s014,107,LH_AMYG,245,0.945201631711454
sub-s014,108,LH_AMYG,245,-2.58796973458434
sub-s014,109,LH_AMYG,245,3.49332990531563
sub-s014,110,LH_AMYG,245,-1.91482200102538
sub-s014,111,LH_AMYG,245,0.713657583539583
sub-s014,112,LH_AMYG,245,3.74897633140184
sub-s014,113,LH_AMYG,245,6.58248267350148
sub-s014,114,LH_AMYG,245,-0.190451380762519
sub-s014,115,LH_AMYG,245,0.527753145475777
sub-s014,116,LH_AMYG,245,-1.97357798008894
sub-s014,117,LH_AMYG,245,-0.244221038781867
sub-s014,118,LH_AMYG,245,-2.75610967089935
sub-s014,119,LH_AMYG,245,2.96487458701036
sub-s014,120,LH_AMYG,245,0.578419950672862
sub-s014,121,LH_AMYG,245,0.51047858303907
sub-s014,122,LH_AMYG,245,2.73751672254685
sub-s014,123,LH_AMYG,245,1.76119288142238
sub-s014,124,LH_AMYG,245,0.961477074863351
sub-s014,125,LH_AMYG,245,-1.23914871491036
sub-s014,126,LH_AMYG,245,6.11765901032759
sub-s014,127,LH_AMYG,245,0.117182873858481
sub-s014,128,LH_AMYG,245,-2.64299799666113
sub-s014,129,LH_AMYG,245,4.28109157537395
sub-s014,130,LH_AMYG,245,0.394932566491925
sub-s014,131,LH_AMYG,245,0.141152053189521
sub-s014,132,LH_AMYG,245,1.41629316572632
sub-s014,133,LH_AMYG,245,2.69497944384205
sub-s014,134,LH_AMYG,245,1.89334817761365
sub-s014,135,LH_AMYG,245,0.525295886914341
sub-s014,136,LH_AMYG,245,1.45201656648281
sub-s014,137,LH_AMYG,245,2.20342817415996
sub-s014,138,LH_AMYG,245,-1.11708776946275
sub-s014,139,LH_AMYG,245,-0.0305409970517479
sub-s014,140,LH_AMYG,245,4.52316819934212
sub-s014,141,LH_AMYG,245,0.127279325224915
sub-s014,142,LH_AMYG,245,-0.756164079661272
sub-s014,143,LH_AMYG,245,1.29010622367567
sub-s014,144,LH_AMYG,245,1.74344512970016
sub-s014,1,RH_AMYG,279,-2.62136905701784
sub-s014,2,RH_AMYG,279,0.512841629832449
sub-s014,3,RH_AMYG,279,1.97800699855104
sub-s014,4,RH_AMYG,279,-4.08280463761059
sub-s014,5,RH_AMYG,279,-0.505608081523876
sub-s014,6,RH_AMYG,279,-2.7224571277057
sub-s014,7,RH_AMYG,279,-1.9488512000543
sub-s014,8,RH_AMYG,279,0.496477393112997
sub-s014,9,RH_AMYG,279,-1.71626581250954
sub-s014,10,RH_AMYG,279,-3.0161351783595
sub-s014,11,RH_AMYG,279,0.0650580636489349
sub-s014,12,RH_AMYG,279,-1.19139490607712
sub-s014,13,RH_AMYG,279,0.613405393249619
sub-s014,14,RH_AMYG,279,-1.53545860968877
sub-s014,15,RH_AMYG,279,1.44536071779427
sub-s014,16,RH_AMYG,279,-1.36415084508852
sub-s014,17,RH_AMYG,279,0.21359150260157
sub-s014,18,RH_AMYG,279,-1.06115293070193
sub-s014,19,RH_AMYG,279,-2.19013027235779
sub-s014,20,RH_AMYG,279,-1.85374880605461
sub-s014,21,RH_AMYG,279,-3.42788527043383
sub-s014,22,RH_AMYG,279,0.986668488504799
sub-s014,23,RH_AMYG,279,-1.44247598035468
sub-s014,24,RH_AMYG,279,0.468528637962957
sub-s014,25,RH_AMYG,279,-0.0978957387087967
sub-s014,26,RH_AMYG,279,0.671800334286946
sub-s014,27,RH_AMYG,279,-0.408808549717953
sub-s014,28,RH_AMYG,279,0.844511101456312
sub-s014,29,RH_AMYG,279,-0.231890704148986
sub-s014,30,RH_AMYG,279,1.43860504016077
sub-s014,31,RH_AMYG,279,0.595756751094614
sub-s014,32,RH_AMYG,279,-1.08644708083095
sub-s014,33,RH_AMYG,279,1.17300049762999
sub-s014,34,RH_AMYG,279,-1.99757111256802
sub-s014,35,RH_AMYG,279,-0.510474867237511
sub-s014,36,RH_AMYG,279,1.56914058688354
sub-s014,37,RH_AMYG,279,-0.231023831733613
sub-s014,38,RH_AMYG,279,0.754289109031186
sub-s014,39,RH_AMYG,279,1.39204518845485
sub-s014,40,RH_AMYG,279,0.0109677924757897
sub-s014,41,RH_AMYG,279,-2.03261881373743
sub-s014,42,RH_AMYG,279,0.0554045282878436
sub-s014,43,RH_AMYG,279,-1.44795311453308
sub-s014,44,RH_AMYG,279,-0.142330376097539
sub-s014,45,RH_AMYG,279,0.563093261893398
sub-s014,46,RH_AMYG,279,0.235172105973126
sub-s014,47,RH_AMYG,279,1.06609807427852
sub-s014,48,RH_AMYG,279,3.05237401167338
sub-s014,49,RH_AMYG,279,-0.171014577671084
sub-s014,50,RH_AMYG,279,-2.26093033917489
sub-s014,51,RH_AMYG,279,2.75113125027935
sub-s014,52,RH_AMYG,279,-0.908486586715025
sub-s014,53,RH_AMYG,279,-0.391474305341641
sub-s014,54,RH_AMYG,279,0.601976090192413
sub-s014,55,RH_AMYG,279,-0.771956725359818
sub-s014,56,RH_AMYG,279,-0.523744103729084
sub-s014,57,RH_AMYG,279,1.81969015148058
sub-s014,58,RH_AMYG,279,-0.958035948616202
sub-s014,59,RH_AMYG,279,2.83876828488804
sub-s014,60,RH_AMYG,279,0.278940792379093
sub-s014,61,RH_AMYG,279,0.0647236016515549
sub-s014,62,RH_AMYG,279,-1.92558869743706
sub-s014,63,RH_AMYG,279,-1.63079542423829
sub-s014,64,RH_AMYG,279,-0.432168004447661
sub-s014,65,RH_AMYG,279,-1.01480921286435
sub-s014,66,RH_AMYG,279,-0.12632258054817
sub-s014,67,RH_AMYG,279,0.396469041090926
sub-s014,68,RH_AMYG,279,0.0291816603098612
sub-s014,69,RH_AMYG,279,0.986897136976001
sub-s014,70,RH_AMYG,279,1.97846081380242
sub-s014,71,RH_AMYG,279,-1.61019840612206
sub-s014,72,RH_AMYG,279,0.139175703635566
sub-s014,73,RH_AMYG,279,3.34689020061044
sub-s014,74,RH_AMYG,279,1.95067215041928
sub-s014,75,RH_AMYG,279,0.390836839393903
sub-s014,76,RH_AMYG,279,0.878115873052789
sub-s014,77,RH_AMYG,279,0.547533261973584
sub-s014,78,RH_AMYG,279,-0.358030515826411
sub-s014,79,RH_AMYG,279,5.67619402679918
sub-s014,80,RH_AMYG,279,0.348189576191821
sub-s014,81,RH_AMYG,279,-1.71868223707629
sub-s014,82,RH_AMYG,279,2.41680194874124
sub-s014,83,RH_AMYG,279,1.30967224605622
sub-s014,84,RH_AMYG,279,0.896733896266068
sub-s014,85,RH_AMYG,279,-0.833353730082165
sub-s014,86,RH_AMYG,279,-1.13850718166506
sub-s014,87,RH_AMYG,279,-0.0402234327381871
sub-s014,88,RH_AMYG,279,1.3460590242939
sub-s014,89,RH_AMYG,279,2.89751227700659
sub-s014,90,RH_AMYG,279,2.01719978120592
sub-s014,91,RH_AMYG,279,-0.380563097334998
sub-s014,92,RH_AMYG,279,-0.641569379316543
sub-s014,93,RH_AMYG,279,3.90504466568697
sub-s014,94,RH_AMYG,279,2.86293656716964
sub-s014,95,RH_AMYG,279,-2.94645111754163
sub-s014,96,RH_AMYG,279,-1.03722896280041
sub-s014,97,RH_AMYG,279,2.53307725558571
sub-s014,98,RH_AMYG,279,2.41099741499484
sub-s014,99,RH_AMYG,279,-0.712696899863554
sub-s014,100,RH_AMYG,279,1.07801702484408
sub-s014,101,RH_AMYG,279,2.37740947371582
sub-s014,102,RH_AMYG,279,0.779000712171411
sub-s014,103,RH_AMYG,279,2.17489544624015
sub-s014,104,RH_AMYG,279,2.81997249810122
sub-s014,105,RH_AMYG,279,1.07832792444041
sub-s014,106,RH_AMYG,279,2.09638372507434
sub-s014,107,RH_AMYG,279,1.31216600721562
sub-s014,108,RH_AMYG,279,-0.178067665449442
sub-s014,109,RH_AMYG,279,4.02788782035632
sub-s014,110,RH_AMYG,279,-1.39892950498476
sub-s014,111,RH_AMYG,279,0.586773755669754
sub-s014,112,RH_AMYG,279,3.09535029099914
sub-s014,113,RH_AMYG,279,1.78301041626695
sub-s014,114,RH_AMYG,279,0.497442875030754
sub-s014,115,RH_AMYG,279,4.15816463636882
sub-s014,116,RH_AMYG,279,-0.106268859384949
sub-s014,117,RH_AMYG,279,0.433966042066667
sub-s014,118,RH_AMYG,279,-1.37939761303979
sub-s014,119,RH_AMYG,279,3.21789557468413
sub-s014,120,RH_AMYG,279,4.59647441284204
sub-s014,121,RH_AMYG,279,0.732803812350637
sub-s014,122,RH_AMYG,279,0.593471956781052
sub-s014,123,RH_AMYG,279,0.234259578396022
sub-s014,124,RH_AMYG,279,3.07951999848248
sub-s014,125,RH_AMYG,279,1.84902289627273
sub-s014,126,RH_AMYG,279,3.98405206792297
sub-s014,127,RH_AMYG,279,0.545600487820564
sub-s014,128,RH_AMYG,279,1.59901480769612
sub-s014,129,RH_AMYG,279,1.92506513767292
sub-s014,130,RH_AMYG,279,-1.12288627538523
sub-s014,131,RH_AMYG,279,-1.39336395970008
sub-s014,132,RH_AMYG,279,1.284840635251
sub-s014,133,RH_AMYG,279,0.700820359197782
sub-s014,134,RH_AMYG,279,3.29860135414187
sub-s014,135,RH_AMYG,279,0.18843300023707
sub-s014,136,RH_AMYG,279,2.80346804778475
sub-s014,137,RH_AMYG,279,2.19378335741899
sub-s014,138,RH_AMYG,279,1.78576971057762
sub-s014,139,RH_AMYG,279,-2.5494111678079
sub-s014,140,RH_AMYG,279,2.17764098515006
sub-s014,141,RH_AMYG,279,1.90233572057405
sub-s014,142,RH_AMYG,279,0.939218129895921
sub-s014,143,RH_AMYG,279,-0.25124776026895
sub-s014,144,RH_AMYG,279,2.70934360247359
sub-s014,1,LH_HIPP,453,0.313074835295487
sub-s014,2,LH_HIPP,453,1.40873145112751
sub-s014,3,LH_HIPP,453,2.63564449765824
sub-s014,4,LH_HIPP,453,1.05793024688367
sub-s014,5,LH_HIPP,453,0.0273146458817173
sub-s014,6,LH_HIPP,453,-0.972598440821794
sub-s014,7,LH_HIPP,453,-2.24097978966783
sub-s014,8,LH_HIPP,453,4.33997893482282
sub-s014,9,LH_HIPP,453,-1.37785503591121
sub-s014,10,LH_HIPP,453,-0.190775551411753
sub-s014,11,LH_HIPP,453,1.6032576567995
sub-s014,12,LH_HIPP,453,-0.446211375423582
sub-s014,13,LH_HIPP,453,2.26692856173494
sub-s014,14,LH_HIPP,453,-0.767401099221464
sub-s014,15,LH_HIPP,453,3.24173144547158
sub-s014,16,LH_HIPP,453,-0.859816839815699
sub-s014,17,LH_HIPP,453,-0.506372312721169
sub-s014,18,LH_HIPP,453,-0.0778721075512214
sub-s014,19,LH_HIPP,453,0.108081491688723
sub-s014,20,LH_HIPP,453,0.28801586811182
sub-s014,21,LH_HIPP,453,0.348976592206402
sub-s014,22,LH_HIPP,453,0.931323009668531
sub-s014,23,LH_HIPP,453,1.06104736001525
sub-s014,24,LH_HIPP,453,-0.670537836973172
sub-s014,25,LH_HIPP,453,-0.926626516054549
