SubID,Trial,ROI,nVox,MeanBeta
sub-s013,1,LH_AMYG,245,1.01218859665666
sub-s013,2,LH_AMYG,245,0.545005210625882
sub-s013,3,LH_AMYG,245,2.82707805428274
sub-s013,4,LH_AMYG,245,0.410865783052785
sub-s013,5,LH_AMYG,245,0.600071216982846
sub-s013,6,LH_AMYG,245,-1.06678581064453
sub-s013,7,LH_AMYG,245,1.13817285360122
sub-s013,8,LH_AMYG,245,1.00188239143819
sub-s013,9,LH_AMYG,245,2.17284586280584
sub-s013,10,LH_AMYG,245,4.23613013797725
sub-s013,11,LH_AMYG,245,0.142463902764174
sub-s013,12,LH_AMYG,245,-0.130204776872178
sub-s013,13,LH_AMYG,245,3.74926130899361
sub-s013,14,LH_AMYG,245,1.36494892235769
sub-s013,15,LH_AMYG,245,1.31620448598334
sub-s013,16,LH_AMYG,245,-2.6631753506405
sub-s013,17,LH_AMYG,245,1.71539548981022
sub-s013,18,LH_AMYG,245,0.809280872449507
sub-s013,19,LH_AMYG,245,1.06979471872352
sub-s013,20,LH_AMYG,245,0.697254417836666
sub-s013,21,LH_AMYG,245,0.281141234204477
sub-s013,22,LH_AMYG,245,0.349822474176026
sub-s013,23,LH_AMYG,245,1.91178122813604
sub-s013,24,LH_AMYG,245,-1.86708578782118
sub-s013,25,LH_AMYG,245,-0.832733089644082
sub-s013,26,LH_AMYG,245,1.60539411399133
sub-s013,27,LH_AMYG,245,3.49835713429719
sub-s013,28,LH_AMYG,245,0.584409357759417
sub-s013,29,LH_AMYG,245,1.26672850097625
sub-s013,30,LH_AMYG,245,0.794086883870923
sub-s013,31,LH_AMYG,245,4.3404264686059
sub-s013,32,LH_AMYG,245,0.199850435159644
sub-s013,33,LH_AMYG,245,2.84644483765777
sub-s013,34,LH_AMYG,245,0.376375483493416
sub-s013,35,LH_AMYG,245,0.935429800104122
sub-s013,36,LH_AMYG,245,3.36235440046507
sub-s013,37,LH_AMYG,245,3.22112577770437
sub-s013,38,LH_AMYG,245,3.38031743226611
sub-s013,39,LH_AMYG,245,1.6834684760975
sub-s013,40,LH_AMYG,245,-0.327204041502305
sub-s013,41,LH_AMYG,245,2.2846119239014
sub-s013,42,LH_AMYG,245,1.54945543259382
sub-s013,43,LH_AMYG,245,3.55200836092082
sub-s013,44,LH_AMYG,245,0.963501073222379
sub-s013,45,LH_AMYG,245,2.94031426035324
sub-s013,46,LH_AMYG,245,2.54283760049361
sub-s013,47,LH_AMYG,245,0.57617231627204
sub-s013,48,LH_AMYG,245,2.64041640034364
sub-s013,49,LH_AMYG,245,1.23838447843279
sub-s013,50,LH_AMYG,245,2.76483973690442
sub-s013,51,LH_AMYG,245,-4.48246378642032
sub-s013,52,LH_AMYG,245,4.96343294759186
sub-s013,53,LH_AMYG,245,7.52253873819599
sub-s013,54,LH_AMYG,245,-2.84010904622929
sub-s013,55,LH_AMYG,245,3.25166175091753
sub-s013,56,LH_AMYG,245,0.934064097139908
sub-s013,57,LH_AMYG,245,-1.43238458858461
sub-s013,58,LH_AMYG,245,-4.12939418006916
sub-s013,59,LH_AMYG,245,0.214043752697049
sub-s013,60,LH_AMYG,245,2.92266659973835
sub-s013,61,LH_AMYG,245,2.24434048603384
sub-s013,62,LH_AMYG,245,2.51508724260695
sub-s013,63,LH_AMYG,245,2.3016395708413
sub-s013,64,LH_AMYG,245,4.49258825274146
sub-s013,65,LH_AMYG,245,-1.67521048901717
sub-s013,66,LH_AMYG,245,2.15097205866965
sub-s013,67,LH_AMYG,245,2.88758250661812
sub-s013,68,LH_AMYG,245,-1.04878489600152
sub-s013,69,LH_AMYG,245,-0.337538091519049
sub-s013,70,LH_AMYG,245,3.20217288203385
sub-s013,71,LH_AMYG,245,-0.869755588399664
sub-s013,72,LH_AMYG,245,-7.09990255599271
sub-s013,73,LH_AMYG,245,1.34058096147313
sub-s013,74,LH_AMYG,245,-0.00348304415843925
sub-s013,75,LH_AMYG,245,2.43765192872712
sub-s013,76,LH_AMYG,245,3.19333698883349
sub-s013,77,LH_AMYG,245,4.55892251729965
sub-s013,78,LH_AMYG,245,0.920679834150538
sub-s013,79,LH_AMYG,245,-0.178123080760849
sub-s013,80,LH_AMYG,245,1.18872841283375
sub-s013,81,LH_AMYG,245,-2.70478299260139
sub-s013,82,LH_AMYG,245,2.95355648316291
sub-s013,83,LH_AMYG,245,4.11945992051339
