SubID,Trial,ROI,nVox,MeanBeta
sub-s003,1,LH_AMYG,245,3.52926243032728
sub-s003,2,LH_AMYG,245,0.0308419506768791
sub-s003,3,LH_AMYG,245,0.807992754420456
sub-s003,4,LH_AMYG,245,0.482612895296544
sub-s003,5,LH_AMYG,245,-1.98475061551649
sub-s003,6,LH_AMYG,245,-0.150279292547885
sub-s003,7,LH_AMYG,245,1.44218782514942
sub-s003,8,LH_AMYG,245,-0.125994698581647
sub-s003,9,LH_AMYG,245,-0.853301501000889
sub-s003,10,LH_AMYG,245,-1.43014995640296
sub-s003,11,LH_AMYG,245,-2.56828413572999
sub-s003,12,LH_AMYG,245,0.493849086974348
sub-s003,13,LH_AMYG,245,3.261938012589
sub-s003,14,LH_AMYG,245,1.4712431668589
sub-s003,15,LH_AMYG,245,0.355825772820687
sub-s003,16,LH_AMYG,245,-0.857029186356433
sub-s003,17,LH_AMYG,245,-2.0291169663473
sub-s003,18,LH_AMYG,245,-0.931164587912511
sub-s003,19,LH_AMYG,245,0.479449762069449
sub-s003,20,LH_AMYG,245,1.03341895127859
sub-s003,21,LH_AMYG,245,-0.517315186164817
sub-s003,22,LH_AMYG,245,1.54067346170849
sub-s003,23,LH_AMYG,245,-1.96195598324875
sub-s003,24,LH_AMYG,245,-0.825707216135093
sub-s003,25,LH_AMYG,245,0.0782990463762259
sub-s003,26,LH_AMYG,245,1.61868267203776
sub-s003,27,LH_AMYG,245,-0.354643116207147
sub-s003,28,LH_AMYG,245,0.39234794454307
sub-s003,29,LH_AMYG,245,1.36303750945597
sub-s003,30,LH_AMYG,245,1.14370758319084
sub-s003,31,LH_AMYG,245,0.300190497068118
sub-s003,32,LH_AMYG,245,-0.0651121063899173
sub-s003,33,LH_AMYG,245,0.780207470393911
sub-s003,34,LH_AMYG,245,0.825374124183947
sub-s003,35,LH_AMYG,245,0.803593847809397
sub-s003,36,LH_AMYG,245,1.8181806659364
sub-s003,37,LH_AMYG,245,-0.036804947690392
sub-s003,38,LH_AMYG,245,-0.180179643904676
sub-s003,39,LH_AMYG,245,-0.611555152644916
sub-s003,40,LH_AMYG,245,0.371429597327904
sub-s003,41,LH_AMYG,245,-1.24089783265122
sub-s003,42,LH_AMYG,245,0.282217259655887
sub-s003,43,LH_AMYG,245,0.208898644772719
sub-s003,44,LH_AMYG,245,1.56750359066895
sub-s003,45,LH_AMYG,245,-1.71596355593326
sub-s003,46,LH_AMYG,245,0.991473061979121
sub-s003,47,LH_AMYG,245,2.84821258102144
sub-s003,48,LH_AMYG,245,0.375377465830166
sub-s003,49,LH_AMYG,245,2.69455002607131
sub-s003,50,LH_AMYG,245,1.27466945587372
sub-s003,51,LH_AMYG,245,-0.87138788827828
sub-s003,52,LH_AMYG,245,-2.61607817060181
sub-s003,53,LH_AMYG,245,-1.10223278411075
sub-s003,54,LH_AMYG,245,0.171862611235404
sub-s003,55,LH_AMYG,245,-0.823829178451275
sub-s003,56,LH_AMYG,245,1.57496437545942
sub-s003,57,LH_AMYG,245,0.132898198950047
sub-s003,58,LH_AMYG,245,-0.766999955737621
sub-s003,59,LH_AMYG,245,-0.0745175728384329
sub-s003,60,LH_AMYG,245,1.07956418804064
sub-s003,61,LH_AMYG,245,-0.420594489167691
sub-s003,62,LH_AMYG,245,0.0729480127746962
sub-s003,63,LH_AMYG,245,-0.837073704509103
sub-s003,64,LH_AMYG,245,-1.22800983093223
sub-s003,65,LH_AMYG,245,2.3364049097257
sub-s003,66,LH_AMYG,245,-0.868999500891992
sub-s003,67,LH_AMYG,245,-2.15550112882439
sub-s003,68,LH_AMYG,245,-0.258608038936342
sub-s003,69,LH_AMYG,245,1.33932584004135
sub-s003,70,LH_AMYG,245,-1.60447234620853
sub-s003,71,LH_AMYG,245,-0.745752062770177
sub-s003,72,LH_AMYG,245,0.570411573897819
sub-s003,73,LH_AMYG,245,3.31598338728048
sub-s003,74,LH_AMYG,245,0.830355951425676
sub-s003,75,LH_AMYG,245,4.87439982257783
sub-s003,76,LH_AMYG,245,0.646617239789695
sub-s003,77,LH_AMYG,245,-0.882674146185116
