SubID,Trial,ROI,nVox,MeanBeta
sub-s013,1,LH_AMYG,245,1.45427518514346
sub-s013,2,LH_AMYG,245,0.454701534217718
sub-s013,3,LH_AMYG,245,1.61046428497957
sub-s013,4,LH_AMYG,245,1.40660268810331
sub-s013,5,LH_AMYG,245,0.161465915186065
sub-s013,6,LH_AMYG,245,0.27824828490919
sub-s013,7,LH_AMYG,245,-1.31335487450872
sub-s013,8,LH_AMYG,245,1.30964752751954
sub-s013,9,LH_AMYG,245,0.656498278403769
sub-s013,10,LH_AMYG,245,1.3176385537094
sub-s013,11,LH_AMYG,245,5.34214560181349
sub-s013,12,LH_AMYG,245,-1.25510803984136
sub-s013,13,LH_AMYG,245,0.413942026337419
sub-s013,14,LH_AMYG,245,3.17417363092607
sub-s013,15,LH_AMYG,245,1.26559517702886
sub-s013,16,LH_AMYG,245,2.05839328625981
sub-s013,17,LH_AMYG,245,-2.0006312583174
sub-s013,18,LH_AMYG,245,2.33262104716684
sub-s013,19,LH_AMYG,245,0.981528098364266
sub-s013,20,LH_AMYG,245,1.07394580143285
sub-s013,21,LH_AMYG,245,0.33921328051662
sub-s013,22,LH_AMYG,245,-0.103979583464715
sub-s013,23,LH_AMYG,245,-0.0980344865090993
sub-s013,24,LH_AMYG,245,2.62098685405692
sub-s013,25,LH_AMYG,245,2.59542710140956
sub-s013,26,LH_AMYG,245,-0.172107766599071
sub-s013,27,LH_AMYG,245,2.00531867240765
sub-s013,28,LH_AMYG,245,4.73817074797591
sub-s013,29,LH_AMYG,245,0.367247622814362
sub-s013,30,LH_AMYG,245,0.98848099246317
sub-s013,31,LH_AMYG,245,1.4929812086594
sub-s013,32,LH_AMYG,245,5.06148110038164
sub-s013,33,LH_AMYG,245,0.0840056533716163
sub-s013,34,LH_AMYG,245,2.65027196136664
sub-s013,35,LH_AMYG,245,-0.154553843091945
sub-s013,36,LH_AMYG,245,0.902868261766069
sub-s013,37,LH_AMYG,245,3.00200765847552
sub-s013,38,LH_AMYG,245,3.93376151736902
sub-s013,39,LH_AMYG,245,1.97762184104293
sub-s013,40,LH_AMYG,245,2.88660622902062
sub-s013,41,LH_AMYG,245,-1.03133674104299
sub-s013,42,LH_AMYG,245,2.31232062292342
sub-s013,43,LH_AMYG,245,1.99682907690199
sub-s013,44,LH_AMYG,245,3.30233302061845
sub-s013,45,LH_AMYG,245,0.99139374466803
sub-s013,46,LH_AMYG,245,2.43081862488571
sub-s013,47,LH_AMYG,245,1.61108062881596
sub-s013,48,LH_AMYG,245,1.52987866179675
sub-s013,49,LH_AMYG,245,2.22963064580548
sub-s013,50,LH_AMYG,245,3.26286700063822
sub-s013,51,LH_AMYG,245,3.30936167060721
sub-s013,52,LH_AMYG,245,-3.2361945684467
sub-s013,53,LH_AMYG,245,5.12842318649803
sub-s013,54,LH_AMYG,245,6.06840218877306
sub-s013,55,LH_AMYG,245,-1.8546558703619
sub-s013,56,LH_AMYG,245,3.31032562152464
sub-s013,57,LH_AMYG,245,0.992051268813714
sub-s013,58,LH_AMYG,245,-0.954134448267976
sub-s013,59,LH_AMYG,245,-3.740302276809
sub-s013,60,LH_AMYG,245,0.688187446703716
sub-s013,61,LH_AMYG,245,2.66828133681295
