SubID,Run,Trial,Segment,Beta
sub-s029,1,1,Anterior,-4.19234239840047
sub-s029,1,2,Anterior,-1.76783788993924
sub-s029,1,3,Anterior,-0.326852585741781
sub-s029,1,4,Anterior,-1.11081571422699
sub-s029,1,5,Anterior,-1.24972624728471
sub-s029,1,6,Anterior,-1.73412825484056
sub-s029,1,7,Anterior,0.981051526724255
sub-s029,1,8,Anterior,0.705259952376165
sub-s029,1,9,Anterior,-0.535375847002989
sub-s029,1,10,Anterior,-3.62928930791171
sub-s029,1,11,Anterior,-0.249116867394527
sub-s029,1,12,Anterior,-3.87322883164071
sub-s029,1,13,Anterior,-0.654138241235803
sub-s029,1,14,Anterior,-1.46594736544885
sub-s029,1,15,Anterior,-0.0946539928152309
sub-s029,1,16,Anterior,-1.19355468064304
sub-s029,1,17,Anterior,2.50880840354092
sub-s029,1,18,Anterior,-3.49223782643827
sub-s029,1,19,Anterior,-1.70004052092175
sub-s029,1,20,Anterior,4.32708562095839
sub-s029,1,21,Anterior,0.188519723607394
sub-s029,1,22,Anterior,-2.08416265461261
sub-s029,1,23,Anterior,-2.5880993840898
sub-s029,1,24,Anterior,-0.617527342545308
sub-s029,2,1,Anterior,-0.00332463932473485
sub-s029,2,2,Anterior,-3.72294090271784
sub-s029,2,3,Anterior,-1.44139150852655
sub-s029,2,4,Anterior,-4.9255174645412
sub-s029,2,5,Anterior,-4.22333409815906
sub-s029,2,6,Anterior,-3.77524742518923
sub-s029,2,7,Anterior,-1.15919833676984
sub-s029,2,8,Anterior,-2.98823398987694
sub-s029,2,9,Anterior,-0.80779840486745
sub-s029,2,10,Anterior,-0.295781060032986
sub-s029,2,11,Anterior,-2.47425405002706
sub-s029,2,12,Anterior,-1.86664395361412
sub-s029,2,13,Anterior,-3.5452451563887
sub-s029,2,14,Anterior,-2.65329734223887
sub-s029,2,15,Anterior,-2.83061189077249
sub-s029,2,16,Anterior,-1.11363794076128
sub-s029,2,17,Anterior,0.1377390931527
sub-s029,2,18,Anterior,-3.07007715205957
sub-s029,2,19,Anterior,-2.16450774254717
sub-s029,2,20,Anterior,-2.77702228342584
sub-s029,2,21,Anterior,-1.22033535071262
sub-s029,2,22,Anterior,-3.52286987685091
sub-s029,2,23,Anterior,-2.36846333333268
sub-s029,2,24,Anterior,-4.10606016067228
sub-s029,3,1,Anterior,-0.584585407521667
sub-s029,3,2,Anterior,-1.16122918295848
sub-s029,3,3,Anterior,-0.799895095631359
sub-s029,3,4,Anterior,-1.88989502700364
sub-s029,3,5,Anterior,0.22312752962703
sub-s029,3,6,Anterior,-0.464186157762429
sub-s029,3,7,Anterior,0.943233902301124
sub-s029,3,8,Anterior,-0.128768879950531
sub-s029,3,9,Anterior,1.06733483222987
sub-s029,3,10,Anterior,-1.79765093932307
sub-s029,3,11,Anterior,-0.633849131458295
sub-s029,3,12,Anterior,-1.02317085731926
sub-s029,3,13,Anterior,-2.26488175415775
sub-s029,3,14,Anterior,1.16390885676189
sub-s029,3,15,Anterior,2.31715519699018
sub-s029,3,16,Anterior,-1.16926590837841
sub-s029,3,17,Anterior,-2.66503293947052
sub-s029,3,18,Anterior,-2.01049969201468
sub-s029,3,19,Anterior,2.4651500015724
sub-s029,3,20,Anterior,1.26151679268455
sub-s029,3,21,Anterior,-2.6766969218729
sub-s029,3,22,Anterior,-0.917456590032917
sub-s029,3,23,Anterior,-0.677723664589741
sub-s029,3,24,Anterior,0.742848902577307
sub-s029,4,1,Anterior,-0.0121652422665914
sub-s029,4,2,Anterior,-1.45932952672001
sub-s029,4,3,Anterior,-2.30491031127853
sub-s029,4,4,Anterior,-1.49880751576729
sub-s029,4,5,Anterior,-1.0762742411315
sub-s029,4,6,Anterior,-1.71985917310495
sub-s029,4,7,Anterior,0.720029137862044
sub-s029,4,8,Anterior,-1.53704267934086
sub-s029,4,9,Anterior,-2.4897799955575
sub-s029,4,10,Anterior,1.87913033216283
sub-s029,4,11,Anterior,-2.42794834204563
sub-s029,4,12,Anterior,-1.12154946377789
sub-s029,4,13,Anterior,-1.48406966260778
sub-s029,4,14,Anterior,-2.72340433233667
sub-s029,4,15,Anterior,1.9428289550985
sub-s029,4,16,Anterior,-3.18749695474318
sub-s029,4,17,Anterior,-3.50837492718687
sub-s029,4,18,Anterior,-0.907412580994329
sub-s029,4,19,Anterior,0.00572625845973569
sub-s029,4,20,Anterior,-0.905892947900707
sub-s029,4,21,Anterior,-0.474667269569004
sub-s029,4,22,Anterior,-1.44271653614999
sub-s029,4,23,Anterior,-0.681955099226983
sub-s029,4,24,Anterior,-2.79173770025978
sub-s029,5,1,Anterior,0.139472943181702
sub-s029,5,2,Anterior,-2.66298546672352
sub-s029,5,3,Anterior,1.96305603739934
