SubID,Run,Trial,Segment,Beta
sub-s031,1,1,Anterior,0.473326024967396
sub-s031,1,2,Anterior,-1.50729503434512
sub-s031,1,3,Anterior,0.57365290644098
sub-s031,1,4,Anterior,0.675324482272469
sub-s031,1,5,Anterior,-0.0979467284820613
sub-s031,1,6,Anterior,-2.78640806765085
sub-s031,1,7,Anterior,0.0695435011218632
sub-s031,1,8,Anterior,1.42234081375383
sub-s031,1,9,Anterior,0.875871059905377
sub-s031,1,10,Anterior,-1.68509965053489
sub-s031,1,11,Anterior,2.78553285494807
sub-s031,1,12,Anterior,-1.19905725103473
sub-s031,1,13,Anterior,-0.954092229592554
sub-s031,1,14,Anterior,0.00455828659957455
sub-s031,1,15,Anterior,0.438340747841604
sub-s031,1,16,Anterior,-0.75578430334046
sub-s031,1,17,Anterior,-0.142599879854148
sub-s031,1,18,Anterior,-0.0778708624082708
sub-s031,1,19,Anterior,1.2974727048779
sub-s031,1,20,Anterior,0.160369426227971
sub-s031,1,21,Anterior,-1.39065789688198
sub-s031,1,22,Anterior,0.248267995013345
sub-s031,1,23,Anterior,2.51451911096792
sub-s031,1,24,Anterior,-0.217236858672432
sub-s031,2,1,Anterior,0.158172832822592
sub-s031,2,2,Anterior,0.109840810359005
sub-s031,2,3,Anterior,0.858527095207284
sub-s031,2,4,Anterior,-0.708637185935532
sub-s031,2,5,Anterior,1.22798056481406
sub-s031,2,6,Anterior,0.120797733385717
sub-s031,2,7,Anterior,-2.22420849621056
sub-s031,2,8,Anterior,2.09688997487988
sub-s031,2,9,Anterior,1.89641729446368
sub-s031,2,10,Anterior,1.17257011116993
sub-s031,2,11,Anterior,-1.20244591911474
sub-s031,2,12,Anterior,0.328671072219168
sub-s031,2,13,Anterior,0.966652465695065
sub-s031,2,14,Anterior,0.487214420952143
sub-s031,2,15,Anterior,-1.62733489961266
sub-s031,2,16,Anterior,-0.394413938145003
sub-s031,2,17,Anterior,0.716194295008937
sub-s031,2,18,Anterior,-1.08458592807273
sub-s031,2,19,Anterior,0.184211339080526
sub-s031,2,20,Anterior,2.48834752265905
sub-s031,2,21,Anterior,2.09223611176675
sub-s031,2,22,Anterior,0.533775850229206
sub-s031,2,23,Anterior,0.243303265242327
sub-s031,2,24,Anterior,-2.08288902212535
sub-s031,3,1,Anterior,0.428598183868152
sub-s031,3,2,Anterior,0.372072070686808
sub-s031,3,3,Anterior,1.80361874568306
sub-s031,3,4,Anterior,3.59132731226251
sub-s031,3,5,Anterior,1.75590471328507
sub-s031,3,6,Anterior,0.204565608693707
sub-s031,3,7,Anterior,0.105673366586768
sub-s031,3,8,Anterior,0.37129846168682
sub-s031,3,9,Anterior,0.148971490021194
