SubID,Run,Trial,Segment,Beta
sub-s016,1,1,Anterior,6.4526518456547
sub-s016,1,2,Anterior,0.537820613467914
sub-s016,1,3,Anterior,-3.68423518863681
sub-s016,1,4,Anterior,0.144826303463338
sub-s016,1,5,Anterior,-0.890193035296184
sub-s016,1,6,Anterior,0.514425774839351
sub-s016,1,7,Anterior,0.0408368939458112
sub-s016,1,8,Anterior,3.40864494203673
sub-s016,1,9,Anterior,-4.12938030323024
sub-s016,1,10,Anterior,-1.33828302778728
sub-s016,1,11,Anterior,4.10971897976791
sub-s016,1,12,Anterior,3.85956972597803
sub-s016,1,13,Anterior,-2.66722176837303
sub-s016,1,14,Anterior,-1.55013660596668
sub-s016,1,15,Anterior,-1.46786287437928
sub-s016,1,16,Anterior,-0.220855088041323
sub-s016,1,17,Anterior,1.63921911729787
sub-s016,1,18,Anterior,0.625136235865151
sub-s016,1,19,Anterior,4.37270625389931
sub-s016,1,20,Anterior,-0.406852805759849
sub-s016,1,21,Anterior,-1.67294795806633
sub-s016,1,22,Anterior,-0.873967987492802
sub-s016,1,23,Anterior,2.23256322859627
sub-s016,1,24,Anterior,0.0687435085266948
sub-s016,2,1,Anterior,2.55094530728714
sub-s016,2,2,Anterior,0.830862907465638
sub-s016,2,3,Anterior,1.88853454770051
sub-s016,2,4,Anterior,-1.99632473380827
sub-s016,2,5,Anterior,2.64499108160172
sub-s016,2,6,Anterior,3.80265492428003
sub-s016,2,7,Anterior,0.395381633994904
sub-s016,2,8,Anterior,2.59085355537027
sub-s016,2,9,Anterior,2.37861435867967
sub-s016,2,10,Anterior,-1.71201444701935
sub-s016,2,11,Anterior,2.66570960851462
sub-s016,2,12,Anterior,2.76630924175668
sub-s016,2,13,Anterior,1.59413500019629
sub-s016,2,14,Anterior,1.57929155566518
sub-s016,2,15,Anterior,0.634721654989734
sub-s016,2,16,Anterior,6.9018595254397
sub-s016,2,17,Anterior,3.19959500389613
sub-s016,2,18,Anterior,2.49128688764342
sub-s016,2,19,Anterior,4.72399236237615
sub-s016,2,20,Anterior,2.39539808775033
sub-s016,2,21,Anterior,3.62660562940608
sub-s016,2,22,Anterior,0.865779422768732
sub-s016,2,23,Anterior,2.6767936927698
sub-s016,2,24,Anterior,-2.15792317002467
sub-s016,3,1,Anterior,-0.77963155826054
sub-s016,3,2,Anterior,-0.68752865871884
sub-s016,3,3,Anterior,-0.297064183370733
sub-s016,3,4,Anterior,-0.606721970358697
sub-s016,3,5,Anterior,1.15641222285425
sub-s016,3,6,Anterior,-1.13415256397026
sub-s016,3,7,Anterior,0.668696762887928
sub-s016,3,8,Anterior,-1.29086432400031
sub-s016,3,9,Anterior,-0.43792796718729
sub-s016,3,10,Anterior,-2.78926394101444
sub-s016,3,11,Anterior,-2.58753380603422
sub-s016,3,12,Anterior,-1.14928644074778
sub-s016,3,13,Anterior,0.381410746252149
