SubID,Run,Trial,Segment,Beta
sub-s032,1,1,Anterior,-0.91834817017566
sub-s032,1,2,Anterior,-0.720916258054785
sub-s032,1,3,Anterior,-0.766901600136437
sub-s032,1,4,Anterior,0.0398010747415609
sub-s032,1,5,Anterior,-2.0809014281945
sub-s032,1,6,Anterior,-0.987727614760887
sub-s032,1,7,Anterior,-1.5113027911389
sub-s032,1,8,Anterior,0.0823611493115542
sub-s032,1,9,Anterior,-1.98211666822651
sub-s032,1,10,Anterior,-0.100561290048063
sub-s032,1,11,Anterior,-1.16882753042413
sub-s032,1,12,Anterior,-1.69891574853634
sub-s032,1,13,Anterior,-1.19541567244918
sub-s032,1,14,Anterior,0.65735996734412
sub-s032,1,15,Anterior,-0.661756141355536
sub-s032,1,16,Anterior,-3.93890090968429
sub-s032,1,17,Anterior,1.19626936981584
sub-s032,1,18,Anterior,0.645751210242571
sub-s032,1,19,Anterior,-4.229331790607
sub-s032,1,20,Anterior,-1.08525904420702
sub-s032,1,21,Anterior,-0.585131387607973
sub-s032,1,22,Anterior,-1.99934268880208
sub-s032,1,23,Anterior,-0.95592517698886
sub-s032,1,24,Anterior,-0.0931378504047628
sub-s032,2,1,Anterior,-2.44198753283222
sub-s032,2,2,Anterior,-0.0352975266878722
sub-s032,2,3,Anterior,-1.95788731664175
sub-s032,2,4,Anterior,-0.748944345355935
sub-s032,2,5,Anterior,-0.289561160298095
sub-s032,2,6,Anterior,-2.45444983564562
sub-s032,2,7,Anterior,0.823839367565806
sub-s032,2,8,Anterior,-0.490644441734328
sub-s032,2,9,Anterior,-1.65173424392572
sub-s032,2,10,Anterior,0.684993388650359
sub-s032,2,11,Anterior,1.7081855348632
sub-s032,2,12,Anterior,-2.75295382469404
sub-s032,2,13,Anterior,-1.8907117833246
sub-s032,2,14,Anterior,1.41625511206564
sub-s032,2,15,Anterior,-1.72621932378054
sub-s032,2,16,Anterior,-0.580561986689257
sub-s032,2,17,Anterior,1.00450571055417
sub-s032,2,18,Anterior,-2.29997383555794
sub-s032,2,19,Anterior,-2.04522973847133
sub-s032,2,20,Anterior,1.49568933303483
sub-s032,2,21,Anterior,-0.22908328385016
sub-s032,2,22,Anterior,-1.54715509389023
sub-s032,2,23,Anterior,-2.29856708841246
sub-s032,2,24,Anterior,0.179561922601501
sub-s032,3,1,Anterior,-1.08650759964815
sub-s032,3,2,Anterior,-1.8834383370141
sub-s032,3,3,Anterior,1.63741046612411
sub-s032,3,4,Anterior,1.64572988597096
sub-s032,3,5,Anterior,2.08224120398709
sub-s032,3,6,Anterior,1.62946388661312
sub-s032,3,7,Anterior,1.86968849553559
sub-s032,3,8,Anterior,-0.435629701531935
sub-s032,3,9,Anterior,1.24151427802615
sub-s032,3,10,Anterior,-1.77589784074407
sub-s032,3,11,Anterior,-1.70852887180069
sub-s032,3,12,Anterior,0.580233624586683
sub-s032,3,13,Anterior,-1.10862333541278
sub-s032,3,14,Anterior,4.82241161245105
sub-s032,3,15,Anterior,1.4022602421369
sub-s032,3,16,Anterior,-2.67164449436498
sub-s032,3,17,Anterior,-1.92808799920833
sub-s032,3,18,Anterior,1.77203489113294
sub-s032,3,19,Anterior,0.645212529532489
sub-s032,3,20,Anterior,1.31005625588606
sub-s032,3,21,Anterior,-1.13472016174041
sub-s032,3,22,Anterior,-0.0117512179202721
sub-s032,3,23,Anterior,-0.175170288802903
