SubID,Run,Trial,ROI,Vox,MeanBeta
sub-s030,1,1,LH_AMYG,98.7755102040816,1.01035756522343
sub-s030,1,2,LH_AMYG,98.7755102040816,1.10605904564631
sub-s030,1,3,LH_AMYG,98.7755102040816,-2.19980035768437
sub-s030,1,4,LH_AMYG,98.7755102040816,1.86815964920092
sub-s030,1,5,LH_AMYG,98.7755102040816,1.13143819958464
sub-s030,1,6,LH_AMYG,98.7755102040816,-0.225844962426176
sub-s030,1,7,LH_AMYG,98.7755102040816,-1.97834813352751
sub-s030,1,8,LH_AMYG,98.7755102040816,0.274970085106113
sub-s030,1,9,LH_AMYG,98.7755102040816,-2.10984588146579
sub-s030,1,10,LH_AMYG,98.7755102040816,-0.52386129428902
sub-s030,1,11,LH_AMYG,98.7755102040816,1.14499325653122
sub-s030,1,12,LH_AMYG,98.7755102040816,-1.96143282965318
sub-s030,1,13,LH_AMYG,98.7755102040816,3.03171421441226
sub-s030,1,14,LH_AMYG,98.7755102040816,2.26566476025234
sub-s030,1,15,LH_AMYG,98.7755102040816,0.925271547137767
sub-s030,1,16,LH_AMYG,98.7755102040816,-1.37562276846691
sub-s030,1,17,LH_AMYG,98.7755102040816,-1.80490934422378
sub-s030,1,18,LH_AMYG,98.7755102040816,-0.790667039702054
sub-s030,1,19,LH_AMYG,98.7755102040816,-1.02764889519385
sub-s030,1,20,LH_AMYG,98.7755102040816,1.0806603776214
sub-s030,1,21,LH_AMYG,98.7755102040816,-1.48056131605182
sub-s030,1,22,LH_AMYG,98.7755102040816,0.0746287436586274
sub-s030,1,23,LH_AMYG,98.7755102040816,-0.990586323555836
sub-s030,1,24,LH_AMYG,98.7755102040816,1.33704765879911
sub-s030,2,1,LH_AMYG,98.7755102040816,-0.340209833877392
sub-s030,2,2,LH_AMYG,98.7755102040816,1.31959791823236
sub-s030,2,3,LH_AMYG,98.7755102040816,2.45716808931055
sub-s030,2,4,LH_AMYG,98.7755102040816,2.30475446886445
sub-s030,2,5,LH_AMYG,98.7755102040816,1.34376397005413
sub-s030,2,6,LH_AMYG,98.7755102040816,-0.702800569209186
sub-s030,2,7,LH_AMYG,98.7755102040816,-1.44154965996065
sub-s030,2,8,LH_AMYG,98.7755102040816,0.242666595638537
sub-s030,2,9,LH_AMYG,98.7755102040816,2.0378387301914
sub-s030,2,10,LH_AMYG,98.7755102040816,0.052180973859119
sub-s030,2,11,LH_AMYG,98.7755102040816,0.21657198645975
sub-s030,2,12,LH_AMYG,98.7755102040816,1.75190797234185
sub-s030,2,13,LH_AMYG,98.7755102040816,1.59843868592923
sub-s030,2,14,LH_AMYG,98.7755102040816,3.10074592692285
sub-s030,2,15,LH_AMYG,98.7755102040816,1.40086647843526
sub-s030,2,16,LH_AMYG,98.7755102040816,0.44192131839631
sub-s030,2,17,LH_AMYG,98.7755102040816,-2.00641103207388
sub-s030,2,18,LH_AMYG,98.7755102040816,0.241986217131176
sub-s030,2,19,LH_AMYG,98.7755102040816,4.07426983179632
sub-s030,2,20,LH_AMYG,98.7755102040816,-1.50237504072672
sub-s030,2,21,LH_AMYG,98.7755102040816,-1.74325593305398
sub-s030,2,22,LH_AMYG,98.7755102040816,4.33780761851259
sub-s030,2,23,LH_AMYG,98.7755102040816,1.40285495958052
sub-s030,2,24,LH_AMYG,98.7755102040816,0.626252494660045
sub-s030,3,1,LH_AMYG,98.7755102040816,0.776558408344334
sub-s030,3,2,LH_AMYG,98.7755102040816,-1.26634379749548
sub-s030,3,3,LH_AMYG,98.7755102040816,-3.78131064630983
sub-s030,3,4,LH_AMYG,98.7755102040816,-0.540865141251856
sub-s030,3,5,LH_AMYG,98.7755102040816,0.676366331040367
sub-s030,3,6,LH_AMYG,98.7755102040816,1.02720515265645
sub-s030,3,7,LH_AMYG,98.7755102040816,-1.14723322017134
sub-s030,3,8,LH_AMYG,98.7755102040816,2.5099706290817
sub-s030,3,9,LH_AMYG,98.7755102040816,-0.304618022412308
sub-s030,3,10,LH_AMYG,98.7755102040816,-2.08405360194647
sub-s030,3,11,LH_AMYG,98.7755102040816,-3.60809722070174
