SubID,Run,Trial,Segment,Beta
sub-s011,1,1,Anterior,1.34164654961749
sub-s011,1,2,Anterior,0.501502355727238
sub-s011,1,3,Anterior,-4.71299678123579
sub-s011,1,4,Anterior,-1.647525099356
sub-s011,1,5,Anterior,-0.0602735602798516
sub-s011,1,6,Anterior,0.43789846673835
sub-s011,1,7,Anterior,1.9236070112878
sub-s011,1,8,Anterior,-0.39187775202459
sub-s011,1,9,Anterior,1.5399592963636
sub-s011,1,10,Anterior,-2.66389232900418
sub-s011,1,11,Anterior,-0.0744974521268916
sub-s011,1,12,Anterior,-2.75713280025052
sub-s011,1,13,Anterior,-3.57102449707747
sub-s011,1,14,Anterior,1.02220683189003
sub-s011,1,15,Anterior,-0.0316865656343175
sub-s011,1,16,Anterior,1.99964416815286
sub-s011,1,17,Anterior,-2.13494424044904
sub-s011,1,18,Anterior,-3.37169283555775
sub-s011,1,19,Anterior,1.99046769730626
sub-s011,1,20,Anterior,2.90257603990111
sub-s011,1,21,Anterior,-3.6111546132441
sub-s011,1,22,Anterior,-3.26763793165849
sub-s011,1,23,Anterior,1.03454127838093
sub-s011,1,24,Anterior,0.0572706318755702
sub-s011,2,1,Anterior,-2.04500448637135
sub-s011,2,2,Anterior,-5.14785337789794
sub-s011,2,3,Anterior,-0.947372524718928
sub-s011,2,4,Anterior,0.0833494684496152
sub-s011,2,5,Anterior,-2.42229686226181
sub-s011,2,6,Anterior,-0.0203722525781732
sub-s011,2,7,Anterior,-1.08656389891677
sub-s011,2,8,Anterior,-3.22494923471799
sub-s011,2,9,Anterior,-3.39931782972582
sub-s011,2,10,Anterior,-1.72826402380919
sub-s011,2,11,Anterior,-2.9211007909077
sub-s011,2,12,Anterior,-1.02708838712916
sub-s011,2,13,Anterior,-4.34898731765542
sub-s011,2,14,Anterior,0.0850554664498119
sub-s011,2,15,Anterior,-1.94259950960797
sub-s011,2,16,Anterior,0.202951658865422
sub-s011,2,17,Anterior,-1.29858318861665
sub-s011,2,18,Anterior,-7.29789657752234
sub-s011,2,19,Anterior,-0.112627130577235
sub-s011,2,20,Anterior,-2.4727310542835
sub-s011,2,21,Anterior,1.56028977060706
sub-s011,2,22,Anterior,-0.735459234398918
sub-s011,2,23,Anterior,-4.39669283415424
sub-s011,2,24,Anterior,-3.48927069770369
sub-s011,3,1,Anterior,0.0477361217504594
sub-s011,3,2,Anterior,-3.5936868806044
sub-s011,3,3,Anterior,-3.56123943622338
sub-s011,3,4,Anterior,-0.546238186795688
sub-s011,3,5,Anterior,0.414690348554433
sub-s011,3,6,Anterior,-1.52328066797397
sub-s011,3,7,Anterior,-2.8450313865669
sub-s011,3,8,Anterior,-3.16540315574058
sub-s011,3,9,Anterior,-2.07082128112878
sub-s011,3,10,Anterior,-2.6333196313552
sub-s011,3,11,Anterior,-3.44193392804241
sub-s011,3,12,Anterior,-5.61650302624557
sub-s011,3,13,Anterior,1.67243943599666
sub-s011,3,14,Anterior,-1.20989661960582
sub-s011,3,15,Anterior,-0.333361563401494
sub-s011,3,16,Anterior,0.865909432068588
sub-s011,3,17,Anterior,-6.30368754126196
sub-s011,3,18,Anterior,-3.89775609873175
sub-s011,3,19,Anterior,-2.81949487755575
sub-s011,3,20,Anterior,-3.02465258820391
sub-s011,3,21,Anterior,0.872187168261687
sub-s011,3,22,Anterior,-2.22504584939499
sub-s011,3,23,Anterior,-3.74385506084295
sub-s011,3,24,Anterior,-0.809945833271112
sub-s011,4,1,Anterior,-3.19549995173163
sub-s011,4,2,Anterior,-1.00171672315072
sub-s011,4,3,Anterior,0.969945342887602
sub-s011,4,4,Anterior,-1.19165856171706
sub-s011,4,5,Anterior,-3.35241743522446
sub-s011,4,6,Anterior,-3.35919234771433
sub-s011,4,7,Anterior,-1.68729088694137
sub-s011,4,8,Anterior,-2.93276726163742
sub-s011,4,9,Anterior,-2.81778945458856
sub-s011,4,10,Anterior,0.928139070215506
sub-s011,4,11,Anterior,-0.800084738045689
sub-s011,4,12,Anterior,-1.26313889701661
sub-s011,4,13,Anterior,-2.80898399467909
sub-s011,4,14,Anterior,-0.376243325874088
sub-s011,4,15,Anterior,-1.27666679533516
sub-s011,4,16,Anterior,-0.855405058136316
sub-s011,4,17,Anterior,-2.32013125651009
sub-s011,4,18,Anterior,-0.544526374134106
sub-s011,4,19,Anterior,11.451689312492
sub-s011,4,20,Anterior,-4.57304441492732
sub-s011,4,21,Anterior,-2.10868361286395
sub-s011,4,22,Anterior,-0.684562129339552
sub-s011,4,23,Anterior,-2.92646755029758
sub-s011,4,24,Anterior,1.71886994514039
sub-s011,5,1,Anterior,-4.63949311282334
sub-s011,5,2,Anterior,-4.23468798314168
sub-s011,5,3,Anterior,-4.24398706351384
sub-s011,5,4,Anterior,-0.58399311129034
sub-s011,5,5,Anterior,-2.0514551963112
sub-s011,5,6,Anterior,-7.40530997540469
sub-s011,5,7,Anterior,-5.07460914355347
sub-s011,5,8,Anterior,-0.886082413197472
sub-s011,5,9,Anterior,-9.28743848979958
sub-s011,5,10,Anterior,-0.63180317626736
sub-s011,5,11,Anterior,2.65680240173408
sub-s011,5,12,Anterior,-3.64890510001318
sub-s011,5,13,Anterior,-4.8975570553202
sub-s011,5,14,Anterior,-3.61922636016355
sub-s011,5,15,Anterior,-2.48178713649844
sub-s011,5,16,Anterior,-2.89077078808493
sub-s011,5,17,Anterior,-3.07197246529404
sub-s011,5,18,Anterior,-2.39515235061507
sub-s011,5,19,Anterior,-1.25142709456566
sub-s011,5,20,Anterior,-3.54833553633009
sub-s011,5,21,Anterior,-4.81748535706306
sub-s011,5,22,Anterior,-3.49307084259221
sub-s011,5,23,Anterior,-7.49957740179649
sub-s011,5,24,Anterior,0.835712302991045
sub-s011,6,1,Anterior,-3.49771162672196
sub-s011,6,2,Anterior,-2.07448216860856
sub-s011,6,3,Anterior,-3.62700324040663
sub-s011,6,4,Anterior,-0.646798021667372
sub-s011,6,5,Anterior,0.38550297506305
