SubID,Run,Trial,Segment,Beta
sub-s013,1,1,Anterior,0.965907361752134
sub-s013,1,2,Anterior,1.18644925596844
sub-s013,1,3,Anterior,-0.0851655362279919
sub-s013,1,4,Anterior,-2.46959172427745
sub-s013,1,5,Anterior,0.918100194197254
sub-s013,1,6,Anterior,-0.518883278884933
sub-s013,1,7,Anterior,-0.385781314375439
sub-s013,1,8,Anterior,1.63744923926708
sub-s013,1,9,Anterior,1.09627549637987
sub-s013,1,10,Anterior,0.343956257417283
sub-s013,1,11,Anterior,1.22317645968339
sub-s013,1,12,Anterior,-0.15963492142718
sub-s013,1,13,Anterior,2.41675622612844
sub-s013,1,14,Anterior,1.90562488323426
sub-s013,1,15,Anterior,-1.5041436202279
sub-s013,1,16,Anterior,-2.91443967028725
sub-s013,1,17,Anterior,0.322147921113888
sub-s013,1,18,Anterior,-0.238189754625252
sub-s013,1,19,Anterior,-0.252151674197275
sub-s013,1,20,Anterior,3.02108217139796
sub-s013,1,21,Anterior,1.73621602311003
sub-s013,1,22,Anterior,2.15042883206189
sub-s013,1,23,Anterior,-2.37296076745128
sub-s013,1,24,Anterior,-7.48958679022101
sub-s013,2,1,Anterior,1.31201527964293
sub-s013,2,2,Anterior,3.92452536904957
sub-s013,2,3,Anterior,3.94285059805081
sub-s013,2,4,Anterior,2.65137403791513
sub-s013,2,5,Anterior,2.07368576938544
sub-s013,2,6,Anterior,2.05666282274798
sub-s013,2,7,Anterior,3.50256068868245
sub-s013,2,8,Anterior,2.04013578557387
sub-s013,2,9,Anterior,2.95076615078662
sub-s013,2,10,Anterior,0.0489661251989807
sub-s013,2,11,Anterior,3.78324105473977
sub-s013,2,12,Anterior,4.33162594516951
sub-s013,2,13,Anterior,5.78614345998541
sub-s013,2,14,Anterior,4.1562718187527
sub-s013,2,15,Anterior,2.83385089488049
sub-s013,2,16,Anterior,0.0622889902859139
sub-s013,2,17,Anterior,0.784351065035576
sub-s013,2,18,Anterior,4.12341258726348
sub-s013,2,19,Anterior,1.30185408707012
sub-s013,2,20,Anterior,5.49450063123936
sub-s013,2,21,Anterior,0.733840864272864
sub-s013,2,22,Anterior,5.61322683086846
sub-s013,2,23,Anterior,3.3121760945646
sub-s013,2,24,Anterior,2.00421532649335
sub-s013,3,1,Anterior,3.71728446199824
sub-s013,3,2,Anterior,4.0980161165864
sub-s013,3,3,Anterior,2.86109353023453
sub-s013,3,4,Anterior,2.34088624983541
sub-s013,3,5,Anterior,4.51550975154207
sub-s013,3,6,Anterior,0.163235721791663
sub-s013,3,7,Anterior,3.32088259110848
sub-s013,3,8,Anterior,2.97950534773536
sub-s013,3,9,Anterior,-0.346150629002813
sub-s013,3,10,Anterior,0.254658674200376
sub-s013,3,11,Anterior,3.57701570010646
sub-s013,3,12,Anterior,7.70806659520339
sub-s013,3,13,Anterior,3.39469548872089
sub-s013,3,14,Anterior,2.41697741139347
sub-s013,3,15,Anterior,4.57805669156274
sub-s013,3,16,Anterior,3.81776032200068
sub-s013,3,17,Anterior,1.64551628039529
sub-s013,3,18,Anterior,1.54535478789466
sub-s013,3,19,Anterior,4.35147042015219
sub-s013,3,20,Anterior,0.722089662776912
sub-s013,3,21,Anterior,3.13584653338099
sub-s013,3,22,Anterior,3.69793215224413
sub-s013,3,23,Anterior,3.90967606159487
sub-s013,3,24,Anterior,-7.94339528722249
sub-s013,4,1,Anterior,-3.49062319124133
sub-s013,4,2,Anterior,-0.0922853635658124
sub-s013,4,3,Anterior,2.32288082956707
sub-s013,4,4,Anterior,3.70895163399523
sub-s013,4,5,Anterior,6.48505321478214
sub-s013,4,6,Anterior,1.31292678884844
sub-s013,4,7,Anterior,2.14437443593411
sub-s013,4,8,Anterior,4.63104819077847
sub-s013,4,9,Anterior,-0.950505883092197
sub-s013,4,10,Anterior,3.4777178204944
sub-s013,4,11,Anterior,0.934286337042969
sub-s013,4,12,Anterior,1.69348065697444
sub-s013,4,13,Anterior,-0.853832912502614
sub-s013,4,14,Anterior,-1.62661483223603
sub-s013,4,15,Anterior,-0.795760726419891
