SubID,Run,Trial,Segment,Beta
sub-s007,1,1,Anterior,-2.39080012479424
sub-s007,1,2,Anterior,-3.2642372430712
sub-s007,1,3,Anterior,-0.324032702326775
sub-s007,1,4,Anterior,0.667446034800261
sub-s007,1,5,Anterior,1.57770255976915
sub-s007,1,6,Anterior,1.53343867890537
sub-s007,1,7,Anterior,0.810422900766134
sub-s007,1,8,Anterior,-0.703609472066164
sub-s007,1,9,Anterior,-2.00749951720238
sub-s007,1,10,Anterior,1.03416287665069
sub-s007,1,11,Anterior,1.99884751293063
sub-s007,1,12,Anterior,-0.538829236316029
sub-s007,1,13,Anterior,-4.07578065276146
sub-s007,1,14,Anterior,-1.49639540586621
sub-s007,1,15,Anterior,1.56433565704525
sub-s007,1,16,Anterior,1.9498121881932
sub-s007,1,17,Anterior,-3.46800584042072
sub-s007,1,18,Anterior,-0.684249097704887
sub-s007,1,19,Anterior,0.972008321687579
sub-s007,1,20,Anterior,0.655982326351106
sub-s007,1,21,Anterior,-0.742402191877365
sub-s007,1,22,Anterior,-0.415742973327637
sub-s007,1,23,Anterior,-0.557137757509947
sub-s007,1,24,Anterior,2.12027030850947
sub-s007,2,1,Anterior,-1.29306977623701
sub-s007,2,2,Anterior,-0.70741663736105
sub-s007,2,3,Anterior,-1.57750368190557
sub-s007,2,4,Anterior,-1.46443781162798
sub-s007,2,5,Anterior,-0.97793328936398
sub-s007,2,6,Anterior,1.24449059487879
sub-s007,2,7,Anterior,2.18607804845087
sub-s007,2,8,Anterior,1.25966862246394
sub-s007,2,9,Anterior,0.671300894103944
sub-s007,2,10,Anterior,0.253108097702265
sub-s007,2,11,Anterior,-0.643785078763962
sub-s007,2,12,Anterior,-0.0322851546742022
sub-s007,2,13,Anterior,0.780211228981614
sub-s007,2,14,Anterior,-1.15033571833372
sub-s007,2,15,Anterior,-0.495966754108667
sub-s007,2,16,Anterior,-0.664709870398045
sub-s007,2,17,Anterior,2.66921999853849
sub-s007,2,18,Anterior,0.768005001094192
sub-s007,2,19,Anterior,-2.48946515149251
sub-s007,2,20,Anterior,0.734435040235519
sub-s007,2,21,Anterior,1.13229002329707
sub-s007,2,22,Anterior,-1.44133388574794
sub-s007,2,23,Anterior,-1.37269156463072
sub-s007,2,24,Anterior,5.11628740143776
sub-s007,3,1,Anterior,3.48362625047565
sub-s007,3,2,Anterior,5.27117572304606
sub-s007,3,3,Anterior,0.0133269749879837
sub-s007,3,4,Anterior,1.26643015444279
