SubID,Run,Trial,Segment,Beta
sub-s024,1,1,Anterior,-1.61183688394454
sub-s024,1,2,Anterior,4.12078008559431
sub-s024,1,3,Anterior,3.41402483844624
sub-s024,1,4,Anterior,2.27959728966607
sub-s024,1,5,Anterior,-2.52384301624921
sub-s024,1,6,Anterior,3.06694540772059
sub-s024,1,7,Anterior,3.04672051272412
sub-s024,1,8,Anterior,0.179721224072732
sub-s024,1,9,Anterior,-3.07684485553217
sub-s024,1,10,Anterior,1.06379807193722
sub-s024,1,11,Anterior,1.43616392608234
sub-s024,1,12,Anterior,0.131859966663093
sub-s024,1,13,Anterior,2.90198881688871
sub-s024,1,14,Anterior,1.71813329003058
sub-s024,1,15,Anterior,1.15341951526128
sub-s024,1,16,Anterior,0.671505421339742
sub-s024,1,17,Anterior,0.274617664877944
sub-s024,1,18,Anterior,0.423720746263409
sub-s024,1,19,Anterior,1.35533588875824
sub-s024,1,20,Anterior,1.12871707862748
sub-s024,1,21,Anterior,-0.874382366279238
sub-s024,1,22,Anterior,2.22271664268695
sub-s024,1,23,Anterior,-0.305211331981879
sub-s024,1,24,Anterior,0.703682638318297
sub-s024,2,1,Anterior,0.671792768300153
sub-s024,2,2,Anterior,1.03751720907449
sub-s024,2,3,Anterior,2.40470264989295
sub-s024,2,4,Anterior,4.426828533773
sub-s024,2,5,Anterior,-0.549497825806199
sub-s024,2,6,Anterior,-0.259376995220237
sub-s024,2,7,Anterior,0.47418762511208
sub-s024,2,8,Anterior,-0.0612655114608738
sub-s024,2,9,Anterior,-1.80175362448943
sub-s024,2,10,Anterior,0.682605210020535
sub-s024,2,11,Anterior,1.4292194011361
sub-s024,2,12,Anterior,2.77670565247536
sub-s024,2,13,Anterior,5.17574694652397
sub-s024,2,14,Anterior,2.79021401395682
sub-s024,2,15,Anterior,1.38915688355608
sub-s024,2,16,Anterior,0.68098394307289
sub-s024,2,17,Anterior,-0.39846256185372
sub-s024,2,18,Anterior,4.99585701859281
sub-s024,2,19,Anterior,0.473915764647215
sub-s024,2,20,Anterior,0.715390690953022
sub-s024,2,21,Anterior,1.1123272086784
sub-s024,2,22,Anterior,0.682854805352837
sub-s024,2,23,Anterior,0.989635753667789
sub-s024,2,24,Anterior,0.903258359926915
sub-s024,3,1,Anterior,2.54134984177948
sub-s024,3,2,Anterior,5.5923476782043
sub-s024,3,3,Anterior,6.59461464775115
sub-s024,3,4,Anterior,2.20545329575838
sub-s024,3,5,Anterior,8.08912651957982
sub-s024,3,6,Anterior,5.12638699174727
sub-s024,3,7,Anterior,4.06072279602395
sub-s024,3,8,Anterior,2.36044404012818
sub-s024,3,9,Anterior,3.4610253437328
sub-s024,3,10,Anterior,4.92385839664864
sub-s024,3,11,Anterior,4.37928405051169
sub-s024,3,12,Anterior,3.96458508128579
sub-s024,3,13,Anterior,4.20775722956609
sub-s024,3,14,Anterior,3.11424220911404
sub-s024,3,15,Anterior,1.01276247530067
sub-s024,3,16,Anterior,3.45376525481461
sub-s024,3,17,Anterior,3.07290869998003
sub-s024,3,18,Anterior,5.10157735766428
sub-s024,3,19,Anterior,5.88549224435077
sub-s024,3,20,Anterior,4.0944534541383
sub-s024,3,21,Anterior,7.77578608510707
sub-s024,3,22,Anterior,3.15131655781858
sub-s024,3,23,Anterior,1.69839056946247
sub-s024,3,24,Anterior,2.54783263757282
sub-s024,4,1,Anterior,-2.41664423540174
