SubID,Run,Trial,Segment,Beta
sub-s009,1,1,Anterior,-2.10105359871241
sub-s009,1,2,Anterior,0.42604957083841
sub-s009,1,3,Anterior,-4.04938578969168
sub-s009,1,4,Anterior,-4.36996734502815
sub-s009,1,5,Anterior,-0.61018524009494
sub-s009,1,6,Anterior,-5.30916987706517
sub-s009,1,7,Anterior,-1.13963487654203
sub-s009,1,8,Anterior,-0.00128244067872724
sub-s009,1,9,Anterior,-2.44310064914246
sub-s009,1,10,Anterior,-2.98148407455489
sub-s009,1,11,Anterior,-3.41291343297945
sub-s009,1,12,Anterior,-0.304319611397542
sub-s009,1,13,Anterior,-2.22326691660489
sub-s009,1,14,Anterior,1.34264797077049
sub-s009,1,15,Anterior,-3.81097662602476
sub-s009,1,16,Anterior,-1.74305863175616
sub-s009,1,17,Anterior,-2.19318066921926
sub-s009,1,18,Anterior,-1.11992886338022
sub-s009,1,19,Anterior,-2.21982455572053
sub-s009,1,20,Anterior,-1.76079711585771
sub-s009,1,21,Anterior,-2.78242027591313
sub-s009,1,22,Anterior,-3.79718321121688
sub-s009,1,23,Anterior,-3.38366952286132
sub-s009,1,24,Anterior,3.09738594636081
sub-s009,2,1,Anterior,-2.0227790472338
sub-s009,2,2,Anterior,-0.0197733859832008
sub-s009,2,3,Anterior,-1.74912026450939
sub-s009,2,4,Anterior,-2.95192958219277
sub-s009,2,5,Anterior,-1.6207160794086
sub-s009,2,6,Anterior,-0.780713476597392
sub-s009,2,7,Anterior,-2.49532812485291
sub-s009,2,8,Anterior,0.525401970533083
sub-s009,2,9,Anterior,0.0693362619649927
sub-s009,2,10,Anterior,1.60004361344862
sub-s009,2,11,Anterior,-4.61766083997434
sub-s009,2,12,Anterior,-2.18485858531729
sub-s009,2,13,Anterior,-1.15689194121308
sub-s009,2,14,Anterior,-3.16551843359165
sub-s009,2,15,Anterior,-1.30700079123339
sub-s009,2,16,Anterior,-0.177361504925836
sub-s009,2,17,Anterior,0.000388645694681233
sub-s009,2,18,Anterior,-1.18608823783636
sub-s009,2,19,Anterior,0.871848348438019
sub-s009,2,20,Anterior,-5.06483631262616
sub-s009,2,21,Anterior,-1.56495973831343
sub-s009,2,22,Anterior,-1.13524056015716
sub-s009,2,23,Anterior,1.80453803191983
sub-s009,2,24,Anterior,-1270.20880511499
sub-s009,3,1,Anterior,-1.05928605079891
sub-s009,3,2,Anterior,-1.15294549488012
sub-s009,3,3,Anterior,2.38166171967262
sub-s009,3,4,Anterior,1.43012409633206
sub-s009,3,5,Anterior,1.62895502931168
sub-s009,3,6,Anterior,-0.407123727063018
sub-s009,3,7,Anterior,0.679811682762398
sub-s009,3,8,Anterior,0.530553704187755
sub-s009,3,9,Anterior,-1.0132292965427
sub-s009,3,10,Anterior,0.0147471289646121
sub-s009,3,11,Anterior,0.453567422355615
sub-s009,3,12,Anterior,-2.24194600949845
sub-s009,3,13,Anterior,2.40525764353093
sub-s009,3,14,Anterior,0.922630691720593
sub-s009,3,15,Anterior,-0.638594665365564
sub-s009,3,16,Anterior,-0.143405362993719
sub-s009,3,17,Anterior,-1.22043183536058
sub-s009,3,18,Anterior,1.26246769365764
sub-s009,3,19,Anterior,0.524713057213493
sub-s009,3,20,Anterior,3.15680421345807
sub-s009,3,21,Anterior,-0.698779563737785
sub-s009,3,22,Anterior,-0.0396338626179063
sub-s009,3,23,Anterior,-3.06328791446022
sub-s009,3,24,Anterior,0.163986298578581
sub-s009,4,1,Anterior,2.08759622102333
sub-s009,4,2,Anterior,-2.79512270053308
sub-s009,4,3,Anterior,0.550857052867932
sub-s009,4,4,Anterior,-1.72169449877354
sub-s009,4,5,Anterior,-0.521933997740909
sub-s009,4,6,Anterior,1.22553329740561
sub-s009,4,7,Anterior,-0.496424230656797
sub-s009,4,8,Anterior,1.10898952744901
sub-s009,4,9,Anterior,0.404833808255893
sub-s009,4,10,Anterior,0.939193160603604
sub-s009,4,11,Anterior,-3.41032934450214
sub-s009,4,12,Anterior,-2.30000440394806
sub-s009,4,13,Anterior,0.872444195853126
sub-s009,4,14,Anterior,-1.54024095547896
sub-s009,4,15,Anterior,0.782741410252188
sub-s009,4,16,Anterior,3.14807949073973
sub-s009,4,17,Anterior,-0.961487168386098
sub-s009,4,18,Anterior,-0.960559777922988
sub-s009,4,19,Anterior,-1.19924316062562
sub-s009,4,20,Anterior,-3.10252135105792
sub-s009,4,21,Anterior,-2.24179612382525
