SubID,Run,Trial,Segment,Beta
sub-s005,1,1,Anterior,0.187459939377911
sub-s005,1,2,Anterior,2.24223885010476
sub-s005,1,3,Anterior,-1.43277180148864
sub-s005,1,4,Anterior,1.46535926252036
sub-s005,1,5,Anterior,1.10639758139787
sub-s005,1,6,Anterior,0.820034706604824
sub-s005,1,7,Anterior,-1.39174051245544
sub-s005,1,8,Anterior,1.03014382137438
sub-s005,1,9,Anterior,0.366273719234844
sub-s005,1,10,Anterior,-0.0414786198992788
sub-s005,1,11,Anterior,-0.712336895305188
sub-s005,1,12,Anterior,1.83689609697326
sub-s005,1,13,Anterior,-0.145443730301572
sub-s005,1,14,Anterior,-0.910866501216045
sub-s005,1,15,Anterior,1.08876355642399
sub-s005,1,16,Anterior,2.25552905991735
sub-s005,1,17,Anterior,0.335753351817896
sub-s005,1,18,Anterior,0.0305015152557887
sub-s005,1,19,Anterior,0.43453533211608
sub-s005,1,20,Anterior,-1.34945155249012
sub-s005,1,21,Anterior,2.01335256229013
sub-s005,1,22,Anterior,-1.85185878235778
sub-s005,1,23,Anterior,0.612571662222898
sub-s005,1,24,Anterior,3.19704190417818
sub-s005,2,1,Anterior,2.9471962251413
sub-s005,2,2,Anterior,1.09166425117004
sub-s005,2,3,Anterior,2.46371077911913
sub-s005,2,4,Anterior,3.78009679830737
sub-s005,2,5,Anterior,-0.932954182442078
sub-s005,2,6,Anterior,-0.80397448040269
sub-s005,2,7,Anterior,-4.13092906546967
sub-s005,2,8,Anterior,1.75394176710167
sub-s005,2,9,Anterior,1.31875544302012
sub-s005,2,10,Anterior,2.30573754095369
sub-s005,2,11,Anterior,1.16243328313523
sub-s005,2,12,Anterior,-0.181500330230091
sub-s005,2,13,Anterior,-0.842139752804007
sub-s005,2,14,Anterior,1.06009989037129
sub-s005,2,15,Anterior,1.90631221263926
sub-s005,2,16,Anterior,1.37318793944861
sub-s005,2,17,Anterior,3.26567478177479
sub-s005,2,18,Anterior,0.161183528203533
sub-s005,2,19,Anterior,0.81584623928178
sub-s005,2,20,Anterior,3.01744444091869
sub-s005,2,21,Anterior,0.553696280797568
sub-s005,2,22,Anterior,-0.365751848176674
sub-s005,2,23,Anterior,-1.75912608359576
sub-s005,2,24,Anterior,0.942271303768756
sub-s005,3,1,Anterior,0.841599576941733
sub-s005,3,2,Anterior,-1.26946362012944
sub-s005,3,3,Anterior,1.12800284453626
sub-s005,3,4,Anterior,0.197003815675714
sub-s005,3,5,Anterior,-2.47894523041361
sub-s005,3,6,Anterior,3.08403991546804
sub-s005,3,7,Anterior,-1.11330097568808
sub-s005,3,8,Anterior,-1.01445940225826
sub-s005,3,9,Anterior,-1.45051119455094
sub-s005,3,10,Anterior,0.139332842189098
sub-s005,3,11,Anterior,1.39219477740519
sub-s005,3,12,Anterior,-1.61365989742824
sub-s005,3,13,Anterior,2.12630588692563
sub-s005,3,14,Anterior,-3.52202110230126
sub-s005,3,15,Anterior,0.458706796966462
sub-s005,3,16,Anterior,0.682880289791298
sub-s005,3,17,Anterior,-0.331728761839401
sub-s005,3,18,Anterior,-0.451908437435519
sub-s005,3,19,Anterior,-1.5252840599896
sub-s005,3,20,Anterior,-0.873541576308754
sub-s005,3,21,Anterior,0.126296964692481
sub-s005,3,22,Anterior,1.10903850620911
sub-s005,3,23,Anterior,-2.41592371989609
sub-s005,3,24,Anterior,-0.211073611314895
sub-s005,4,1,Anterior,0.459585429678974
sub-s005,4,2,Anterior,0.538250327600864
sub-s005,4,3,Anterior,1.39095592498779
sub-s005,4,4,Anterior,0.510660540680459
sub-s005,4,5,Anterior,-0.869277482722031
sub-s005,4,6,Anterior,4.05963657630814
sub-s005,4,7,Anterior,-0.992928207472519
sub-s005,4,8,Anterior,-0.75037366124215
sub-s005,4,9,Anterior,4.39855062973843
sub-s005,4,10,Anterior,2.21770951084394
sub-s005,4,11,Anterior,-2.01466688511456
sub-s005,4,12,Anterior,2.3292348712928
sub-s005,4,13,Anterior,2.66869299527145
sub-s005,4,14,Anterior,1.46030133150119
sub-s005,4,15,Anterior,4.86424282441537
sub-s005,4,16,Anterior,0.192148670400857
sub-s005,4,17,Anterior,-2.51519666874298
sub-s005,4,18,Anterior,2.3619867871389
sub-s005,4,19,Anterior,1.27782434519426
sub-s005,4,20,Anterior,2.25912519168768
sub-s005,4,21,Anterior,0.773166408632027
sub-s005,4,22,Anterior,1.33960889914521
sub-s005,4,23,Anterior,0.292171570077661
sub-s005,4,24,Anterior,1.14172602246358
sub-s005,5,1,Anterior,-2.06528008634171
sub-s005,5,2,Anterior,-0.687303897070051
sub-s005,5,3,Anterior,0.582151365868839
sub-s005,5,4,Anterior,-0.735144240582369
sub-s005,5,5,Anterior,-2.4069287000385
sub-s005,5,6,Anterior,-1.04888777913135
sub-s005,5,7,Anterior,1.20935604123422
sub-s005,5,8,Anterior,0.0666455796684058
sub-s005,5,9,Anterior,-0.602838375670797
sub-s005,5,10,Anterior,2.32595131793079
sub-s005,5,11,Anterior,-0.860603082817768
sub-s005,5,12,Anterior,-1.94048470743154
sub-s005,5,13,Anterior,2.04753789409934
sub-s005,5,14,Anterior,0.331354267194813
sub-s005,5,15,Anterior,-3.04298054203084
sub-s005,5,16,Anterior,-2.54130266294067
sub-s005,5,17,Anterior,1.5037738235951
sub-s005,5,18,Anterior,-1.0309146176947
sub-s005,5,19,Anterior,-0.133967066727916
sub-s005,5,20,Anterior,-0.231139723148768
sub-s005,5,21,Anterior,0.61303676022485
sub-s005,5,22,Anterior,0.013445676883123
sub-s005,5,23,Anterior,-1.34658682775596
sub-s005,5,24,Anterior,-0.50938861501315
sub-s005,1,1,Posterior,-1.22865033488673
sub-s005,1,2,Posterior,0.717451480903529
sub-s005,1,3,Posterior,-0.143205978516429
sub-s005,1,4,Posterior,1.57564871384095
sub-s005,1,5,Posterior,-0.587058141315955
sub-s005,1,6,Posterior,-0.829044817375267
sub-s005,1,7,Posterior,-0.725915817743719
sub-s005,1,8,Posterior,0.668416087911364
sub-s005,1,9,Posterior,-3.9339091832162
sub-s005,1,10,Posterior,0.640545616589902
sub-s005,1,11,Posterior,0.49316273770363
sub-s005,1,12,Posterior,0.158523639320304
sub-s005,1,13,Posterior,-1.60399407116384
sub-s005,1,14,Posterior,-0.155970180143358
sub-s005,1,15,Posterior,2.20275994832927
sub-s005,1,16,Posterior,3.71272197002825
sub-s005,1,17,Posterior,1.53585360096887
sub-s005,1,18,Posterior,-0.265186148092087
sub-s005,1,19,Posterior,-2.23839059509657
sub-s005,1,20,Posterior,-3.35849871093111
sub-s005,1,21,Posterior,1.37714015548577
sub-s005,1,22,Posterior,1.12365938907153
sub-s005,1,23,Posterior,-2.62930071554566
sub-s005,1,24,Posterior,3.92452199705936
sub-s005,2,1,Posterior,1.47831697135268
sub-s005,2,2,Posterior,0.177053060614436
sub-s005,2,3,Posterior,1.75163008880206
sub-s005,2,4,Posterior,0.928269252532797
sub-s005,2,5,Posterior,1.70971736785168
sub-s005,2,6,Posterior,-2.44507192337062
sub-s005,2,7,Posterior,-1.48218488602903
sub-s005,2,8,Posterior,2.91441063838711
sub-s005,2,9,Posterior,-1.34084814985167
sub-s005,2,10,Posterior,1.26526286233169
sub-s005,2,11,Posterior,-0.77864139085004
sub-s005,2,12,Posterior,1.76197206587111
sub-s005,2,13,Posterior,-0.921299658603806
sub-s005,2,14,Posterior,2.69169735374497
sub-s005,2,15,Posterior,-0.809519451319404
sub-s005,2,16,Posterior,0.920889679584332
sub-s005,2,17,Posterior,0.304732435446856
sub-s005,2,18,Posterior,1.52831834099004
sub-s005,2,19,Posterior,0.688098972399475
sub-s005,2,20,Posterior,-1.68589389071572
sub-s005,2,21,Posterior,0.525674845847449
sub-s005,2,22,Posterior,-1.82231894169051
sub-s005,2,23,Posterior,0.245666969807363
sub-s005,2,24,Posterior,2.18498262967675
sub-s005,3,1,Posterior,-2.80997488439851
sub-s005,3,2,Posterior,-0.739106177889978
sub-s005,3,3,Posterior,-1.60668676848575
sub-s005,3,4,Posterior,3.13607946006269
sub-s005,3,5,Posterior,1.62149425586406
sub-s005,3,6,Posterior,1.40220782614829
sub-s005,3,7,Posterior,-2.2970614384604
sub-s005,3,8,Posterior,0.949895111468217
sub-s005,3,9,Posterior,2.95086316100837
sub-s005,3,10,Posterior,-1.13113034846133
sub-s005,3,11,Posterior,-0.350808544939808
sub-s005,3,12,Posterior,-2.72545005349131
sub-s005,3,13,Posterior,0.646041205212826
sub-s005,3,14,Posterior,-0.994150520358315
sub-s005,3,15,Posterior,0.37840446474854
sub-s005,3,16,Posterior,2.90409054808606
sub-s005,3,17,Posterior,-2.42807019217332
sub-s005,3,18,Posterior,-1.86496797135268
sub-s005,3,19,Posterior,4.4786662405053
sub-s005,3,20,Posterior,-0.323501791245436
sub-s005,3,21,Posterior,-0.767410910436524
sub-s005,3,22,Posterior,-0.762328040702149
sub-s005,3,23,Posterior,-1.99748521348533
sub-s005,3,24,Posterior,1.31348009081358
sub-s005,4,1,Posterior,1.73849229939889
sub-s005,4,2,Posterior,-1.89949188314282
sub-s005,4,3,Posterior,1.29797095290581
sub-s005,4,4,Posterior,2.66973568134553
sub-s005,4,5,Posterior,-0.181378675227017
sub-s005,4,6,Posterior,-0.717972420891467
sub-s005,4,7,Posterior,1.92858826448989
sub-s005,4,8,Posterior,0.546833583085834
sub-s005,4,9,Posterior,-0.396669536797018
