SubID,Run,Trial,ROI,Vox,MeanBeta
sub-s015,1,1,LH_AMYG,99.1836734693878,0.777097853069259
sub-s015,1,2,LH_AMYG,99.1836734693878,0.994350045484418
sub-s015,1,3,LH_AMYG,99.1836734693878,1.21965179742226
sub-s015,1,4,LH_AMYG,99.1836734693878,0.329942327598301
sub-s015,1,5,LH_AMYG,99.1836734693878,0.0234448455715813
sub-s015,1,6,LH_AMYG,99.1836734693878,1.73454181701252
sub-s015,1,7,LH_AMYG,99.1836734693878,1.08502421415087
sub-s015,1,8,LH_AMYG,99.1836734693878,0.333789269926617
sub-s015,1,9,LH_AMYG,99.1836734693878,0.482206142622472
sub-s015,1,10,LH_AMYG,99.1836734693878,0.372716111211497
sub-s015,1,11,LH_AMYG,99.1836734693878,0.643141700299802
sub-s015,1,12,LH_AMYG,99.1836734693878,0.535516388721979
sub-s015,1,13,LH_AMYG,99.1836734693878,0.74682728819733
sub-s015,1,14,LH_AMYG,99.1836734693878,0.587120099683051
sub-s015,1,15,LH_AMYG,99.1836734693878,0.533026245478234
sub-s015,1,16,LH_AMYG,99.1836734693878,0.96676582869127
sub-s015,1,17,LH_AMYG,99.1836734693878,1.18979598652119
sub-s015,1,18,LH_AMYG,99.1836734693878,0.682962731676705
sub-s015,1,19,LH_AMYG,99.1836734693878,1.91105969336052
sub-s015,1,20,LH_AMYG,99.1836734693878,0.38051406983976
sub-s015,1,21,LH_AMYG,99.1836734693878,-0.22729018293781
sub-s015,1,22,LH_AMYG,99.1836734693878,0.365550001891552
sub-s015,1,23,LH_AMYG,99.1836734693878,0.999273959731246
sub-s015,1,24,LH_AMYG,99.1836734693878,0.506131121221884
sub-s015,2,1,LH_AMYG,99.1836734693878,-0.525541437529181
sub-s015,2,2,LH_AMYG,99.1836734693878,-0.179537107892059
sub-s015,2,3,LH_AMYG,99.1836734693878,-0.0617232654596307
sub-s015,2,4,LH_AMYG,99.1836734693878,-0.590837623973841
sub-s015,2,5,LH_AMYG,99.1836734693878,-0.458666231222604
sub-s015,2,6,LH_AMYG,99.1836734693878,0.391878621861599
sub-s015,2,7,LH_AMYG,99.1836734693878,-0.828745694512908
sub-s015,2,8,LH_AMYG,99.1836734693878,-0.290716053756077
sub-s015,2,9,LH_AMYG,99.1836734693878,-0.00366413387098185
sub-s015,2,10,LH_AMYG,99.1836734693878,-0.0747784046693839
sub-s015,2,11,LH_AMYG,99.1836734693878,-0.260000464987439
sub-s015,2,12,LH_AMYG,99.1836734693878,-0.625194633095008
sub-s015,2,13,LH_AMYG,99.1836734693878,-0.694153836382162
sub-s015,2,14,LH_AMYG,99.1836734693878,-0.567449121410219
sub-s015,2,15,LH_AMYG,99.1836734693878,-0.320214117904972
sub-s015,2,16,LH_AMYG,99.1836734693878,0.264015317358912
sub-s015,2,17,LH_AMYG,99.1836734693878,-0.0263582916198291
sub-s015,2,18,LH_AMYG,99.1836734693878,-0.557522478463596
sub-s015,2,19,LH_AMYG,99.1836734693878,-0.582357709506841
sub-s015,2,20,LH_AMYG,99.1836734693878,-0.159258199859518
sub-s015,2,21,LH_AMYG,99.1836734693878,-0.347463122454286
sub-s015,2,22,LH_AMYG,99.1836734693878,0.658803945399606
sub-s015,2,23,LH_AMYG,99.1836734693878,-0.565553869255636
sub-s015,2,24,LH_AMYG,99.1836734693878,-1.42440309438188
sub-s015,3,1,LH_AMYG,99.1836734693878,-0.0539881871714268
sub-s015,3,2,LH_AMYG,99.1836734693878,-0.423451372230648
sub-s015,3,3,LH_AMYG,99.1836734693878,-0.826261018084768
sub-s015,3,4,LH_AMYG,99.1836734693878,-1.19311430906195
sub-s015,3,5,LH_AMYG,99.1836734693878,-1.03672163205704
sub-s015,3,6,LH_AMYG,99.1836734693878,-1.31309775441287
sub-s015,3,7,LH_AMYG,99.1836734693878,-0.713949645131658
sub-s015,3,8,LH_AMYG,99.1836734693878,-0.977130255420451
