SubID,Run,Trial,ROI,Vox,MeanBeta
sub-s002,1,1,LH_AMYG,99.1836734693878,-0.882219586705352
sub-s002,1,2,LH_AMYG,99.1836734693878,-0.706200654875226
sub-s002,1,3,LH_AMYG,99.1836734693878,-1.34319869336891
sub-s002,1,4,LH_AMYG,99.1836734693878,-0.682329958228111
sub-s002,1,5,LH_AMYG,99.1836734693878,-0.810028987258305
sub-s002,1,6,LH_AMYG,99.1836734693878,-0.432417013371984
sub-s002,1,7,LH_AMYG,99.1836734693878,-1.30278304553664
sub-s002,1,8,LH_AMYG,99.1836734693878,-1.20852044118959
sub-s002,1,9,LH_AMYG,99.1836734693878,-0.474309575962432
sub-s002,1,10,LH_AMYG,99.1836734693878,-0.193785517549319
sub-s002,1,11,LH_AMYG,99.1836734693878,-0.492506228182312
sub-s002,1,12,LH_AMYG,99.1836734693878,-0.902542379083028
sub-s002,1,13,LH_AMYG,99.1836734693878,-1.18083893044741
sub-s002,1,14,LH_AMYG,99.1836734693878,-0.867744281451091
sub-s002,1,15,LH_AMYG,99.1836734693878,-0.918546309104427
sub-s002,1,16,LH_AMYG,99.1836734693878,-0.855824376345294
sub-s002,1,17,LH_AMYG,99.1836734693878,-1.50056944713916
sub-s002,1,18,LH_AMYG,99.1836734693878,-0.668526715273229
sub-s002,1,19,LH_AMYG,99.1836734693878,-0.462023916458826
sub-s002,1,20,LH_AMYG,99.1836734693878,-0.71436720154413
sub-s002,1,21,LH_AMYG,99.1836734693878,-1.0975063339167
sub-s002,1,22,LH_AMYG,99.1836734693878,-0.5546092699462
sub-s002,1,23,LH_AMYG,99.1836734693878,-0.672303446135465
sub-s002,1,24,LH_AMYG,99.1836734693878,-1.13723134759952
sub-s002,2,1,LH_AMYG,99.1836734693878,0.204959912436397
sub-s002,2,2,LH_AMYG,99.1836734693878,-0.232669235574112
sub-s002,2,3,LH_AMYG,99.1836734693878,0.0241195554250982
sub-s002,2,4,LH_AMYG,99.1836734693878,-0.33703943139609
sub-s002,2,5,LH_AMYG,99.1836734693878,-0.642043949963349
sub-s002,2,6,LH_AMYG,99.1836734693878,0.169744325334153
sub-s002,2,7,LH_AMYG,99.1836734693878,-0.0858320728128339
sub-s002,2,8,LH_AMYG,99.1836734693878,0.339293888969339
sub-s002,2,9,LH_AMYG,99.1836734693878,-0.300413270515424
sub-s002,2,10,LH_AMYG,99.1836734693878,-0.269076921900451
sub-s002,2,11,LH_AMYG,99.1836734693878,0.255516937880206
sub-s002,2,12,LH_AMYG,99.1836734693878,-0.851241822005729
sub-s002,2,13,LH_AMYG,99.1836734693878,-0.00803489863312968
sub-s002,2,14,LH_AMYG,99.1836734693878,0.587076800296643
sub-s002,2,15,LH_AMYG,99.1836734693878,-0.021021569369997
sub-s002,2,16,LH_AMYG,99.1836734693878,-0.990438798419487
sub-s002,2,17,LH_AMYG,99.1836734693878,-0.121466082370832
sub-s002,2,18,LH_AMYG,99.1836734693878,0.356151114248598
sub-s002,2,19,LH_AMYG,99.1836734693878,0.179402406752845
sub-s002,2,20,LH_AMYG,99.1836734693878,0.742127249210066
sub-s002,2,21,LH_AMYG,99.1836734693878,-0.516156286645083
sub-s002,2,22,LH_AMYG,99.1836734693878,-0.392538007850847
sub-s002,2,23,LH_AMYG,99.1836734693878,-0.211987793399596
sub-s002,2,24,LH_AMYG,99.1836734693878,-0.516178352041592
sub-s002,3,1,LH_AMYG,99.1836734693878,-0.505909224071467
sub-s002,3,2,LH_AMYG,99.1836734693878,-0.539262281186541
sub-s002,3,3,LH_AMYG,99.1836734693878,-0.426775752390455
sub-s002,3,4,LH_AMYG,99.1836734693878,-0.851312199768461
sub-s002,3,5,LH_AMYG,99.1836734693878,-0.906096798509605
sub-s002,3,6,LH_AMYG,99.1836734693878,-0.588414567043629
sub-s002,3,7,LH_AMYG,99.1836734693878,-0.00551204801893529
sub-s002,3,8,LH_AMYG,99.1836734693878,-0.0746966914883182
sub-s002,3,9,LH_AMYG,99.1836734693878,-0.815246268359507
sub-s002,3,10,LH_AMYG,99.1836734693878,-0.433436070220093
sub-s002,3,11,LH_AMYG,99.1836734693878,-0.692090533305833
sub-s002,3,12,LH_AMYG,99.1836734693878,-0.756845690700927
sub-s002,3,13,LH_AMYG,99.1836734693878,-0.595552052518759
sub-s002,3,14,LH_AMYG,99.1836734693878,-0.3924177957875
sub-s002,3,15,LH_AMYG,99.1836734693878,-0.958764308979237
sub-s002,3,16,LH_AMYG,99.1836734693878,-0.778153317543552
sub-s002,3,17,LH_AMYG,99.1836734693878,0.0350738125144209
sub-s002,3,18,LH_AMYG,99.1836734693878,-0.419570296236272
sub-s002,3,19,LH_AMYG,99.1836734693878,-1.06513262399062
sub-s002,3,20,LH_AMYG,99.1836734693878,-0.601229131616529
sub-s002,3,21,LH_AMYG,99.1836734693878,0.0456639149613341
sub-s002,3,22,LH_AMYG,99.1836734693878,-0.0218929949392844
sub-s002,3,23,LH_AMYG,99.1836734693878,-1.08709846121937
sub-s002,3,24,LH_AMYG,99.1836734693878,-0.949913099365991
sub-s002,4,1,LH_AMYG,99.1836734693878,-0.346101955890104
sub-s002,4,2,LH_AMYG,99.1836734693878,-0.632549275724608
sub-s002,4,3,LH_AMYG,99.1836734693878,-0.446793467944695
sub-s002,4,4,LH_AMYG,99.1836734693878,-0.237894295172482
sub-s002,4,5,LH_AMYG,99.1836734693878,-0.749712864964158
sub-s002,4,6,LH_AMYG,99.1836734693878,-0.30501719398631
sub-s002,4,7,LH_AMYG,99.1836734693878,-0.0876980051704885
sub-s002,4,8,LH_AMYG,99.1836734693878,-0.287934916162932
sub-s002,4,9,LH_AMYG,99.1836734693878,-0.839025848437821
sub-s002,4,10,LH_AMYG,99.1836734693878,-0.0798758090216927
sub-s002,4,11,LH_AMYG,99.1836734693878,-1.5626316887591
sub-s002,4,12,LH_AMYG,99.1836734693878,-0.548526521917785
sub-s002,4,13,LH_AMYG,99.1836734693878,-0.483999981372445
sub-s002,4,14,LH_AMYG,99.1836734693878,0.275126325955362
sub-s002,4,15,LH_AMYG,99.1836734693878,-0.130025820268142
sub-s002,4,16,LH_AMYG,99.1836734693878,-0.549400632882897
sub-s002,4,17,LH_AMYG,99.1836734693878,-1.11677832595636
sub-s002,4,18,LH_AMYG,99.1836734693878,-0.49063506219996
sub-s002,4,19,LH_AMYG,99.1836734693878,-0.0755851455732276
sub-s002,4,20,LH_AMYG,99.1836734693878,0.332378709297857
sub-s002,4,21,LH_AMYG,99.1836734693878,-0.11601979374395
sub-s002,4,22,LH_AMYG,99.1836734693878,0.267821047853663
sub-s002,4,23,LH_AMYG,99.1836734693878,-0.791044447571039
sub-s002,4,24,LH_AMYG,99.1836734693878,-1.15643058387934
sub-s002,5,1,LH_AMYG,99.1836734693878,-1.08075406089609
sub-s002,5,2,LH_AMYG,99.1836734693878,-0.322613532601285
sub-s002,5,3,LH_AMYG,99.1836734693878,-0.754098078059205
sub-s002,5,4,LH_AMYG,99.1836734693878,-0.551574696683221
sub-s002,5,5,LH_AMYG,99.1836734693878,-0.495311717599067
sub-s002,5,6,LH_AMYG,99.1836734693878,-0.632228946857492
sub-s002,5,7,LH_AMYG,99.1836734693878,-0.0284840010888415
sub-s002,5,8,LH_AMYG,99.1836734693878,-0.89068050787558
sub-s002,5,9,LH_AMYG,99.1836734693878,-1.35948663655623
sub-s002,5,10,LH_AMYG,99.1836734693878,-0.619013601730083
sub-s002,5,11,LH_AMYG,99.1836734693878,-0.127773152832938
sub-s002,5,12,LH_AMYG,99.1836734693878,-0.656737453576346
sub-s002,5,13,LH_AMYG,99.1836734693878,-1.02722324955626
sub-s002,5,14,LH_AMYG,99.1836734693878,0.0479313427804674
sub-s002,5,15,LH_AMYG,99.1836734693878,-0.989212433558433
sub-s002,5,16,LH_AMYG,99.1836734693878,-0.698809423372763
sub-s002,5,17,LH_AMYG,99.1836734693878,-0.408575321275572
sub-s002,5,18,LH_AMYG,99.1836734693878,-0.99465234224673
sub-s002,5,19,LH_AMYG,99.1836734693878,-1.35123907668907
sub-s002,5,20,LH_AMYG,99.1836734693878,-1.23778690016779
sub-s002,5,21,LH_AMYG,99.1836734693878,-0.713957066199294
sub-s002,5,22,LH_AMYG,99.1836734693878,-0.662293659469473
sub-s002,5,23,LH_AMYG,99.1836734693878,-0.762257023691487
sub-s002,5,24,LH_AMYG,99.1836734693878,0.0880272705797796
sub-s002,6,1,LH_AMYG,99.1836734693878,-0.489601636972324
sub-s002,6,2,LH_AMYG,99.1836734693878,-0.498120619375029
sub-s002,6,3,LH_AMYG,99.1836734693878,-0.47159498674726
sub-s002,6,4,LH_AMYG,99.1836734693878,-0.611751864468794
sub-s002,6,5,LH_AMYG,99.1836734693878,-0.600462021574439
sub-s002,6,6,LH_AMYG,99.1836734693878,-0.879863311410134
sub-s002,6,7,LH_AMYG,99.1836734693878,-0.244395901854322
sub-s002,6,8,LH_AMYG,99.1836734693878,-0.292649925828225
sub-s002,6,9,LH_AMYG,99.1836734693878,-0.07752102164268
sub-s002,6,10,LH_AMYG,99.1836734693878,-0.359824127732266
sub-s002,6,11,LH_AMYG,99.1836734693878,-0.0569589728481853
sub-s002,6,12,LH_AMYG,99.1836734693878,-1.32301316981361
sub-s002,6,13,LH_AMYG,99.1836734693878,-0.543971108349324
sub-s002,6,14,LH_AMYG,99.1836734693878,0.162847151703857
sub-s002,6,15,LH_AMYG,99.1836734693878,-0.865820813835924
sub-s002,6,16,LH_AMYG,99.1836734693878,-1.37788767352654
sub-s002,6,17,LH_AMYG,99.1836734693878,-0.415904487556023
sub-s002,6,18,LH_AMYG,99.1836734693878,-0.18071175475486
sub-s002,6,19,LH_AMYG,99.1836734693878,-0.202780189237906
sub-s002,6,20,LH_AMYG,99.1836734693878,-0.991649639237013
sub-s002,6,21,LH_AMYG,99.1836734693878,0.374657604283818
sub-s002,6,22,LH_AMYG,99.1836734693878,-0.86224372366586
sub-s002,6,23,LH_AMYG,99.1836734693878,-1.04222144741074
sub-s002,6,24,LH_AMYG,99.1836734693878,0.294422516254363
sub-s002,1,1,RH_AMYG,98.9247311827957,-0.809706101217645
sub-s002,1,2,RH_AMYG,98.9247311827957,-0.819820445618066
sub-s002,1,3,RH_AMYG,98.9247311827957,-1.36429835935258
sub-s002,1,4,RH_AMYG,98.9247311827957,-1.18763813946693
sub-s002,1,5,RH_AMYG,98.9247311827957,-0.144927174714225
sub-s002,1,6,RH_AMYG,98.9247311827957,-0.321248639098274
sub-s002,1,7,RH_AMYG,98.9247311827957,-1.02441122945722
sub-s002,1,8,RH_AMYG,98.9247311827957,-0.79296342774625
sub-s002,1,9,RH_AMYG,98.9247311827957,-0.44472981835513
sub-s002,1,10,RH_AMYG,98.9247311827957,-0.457459958958561
sub-s002,1,11,RH_AMYG,98.9247311827957,-0.94546234563155
sub-s002,1,12,RH_AMYG,98.9247311827957,-1.18347807773861
sub-s002,1,13,RH_AMYG,98.9247311827957,-0.934653032564329
