SubID,Run,Trial,ROI,Vox,MeanBeta
sub-s020,1,1,LH_AMYG,98.7755102040816,-0.329663175777802
sub-s020,1,2,LH_AMYG,98.7755102040816,-0.7757670294276
sub-s020,1,3,LH_AMYG,98.7755102040816,2.66985489597375
sub-s020,1,4,LH_AMYG,98.7755102040816,0.684385037626917
sub-s020,1,5,LH_AMYG,98.7755102040816,3.35136059000472
sub-s020,1,6,LH_AMYG,98.7755102040816,1.43789657741046
sub-s020,1,7,LH_AMYG,98.7755102040816,1.63504601902836
sub-s020,1,8,LH_AMYG,98.7755102040816,2.95545421091239
sub-s020,1,9,LH_AMYG,98.7755102040816,-2.68568255392111
sub-s020,1,10,LH_AMYG,98.7755102040816,0.496295129610918
sub-s020,1,11,LH_AMYG,98.7755102040816,-2.08888719648061
sub-s020,1,12,LH_AMYG,98.7755102040816,-1.06338759473994
sub-s020,1,13,LH_AMYG,98.7755102040816,-1.42883059671841
sub-s020,1,14,LH_AMYG,98.7755102040816,2.20896733198161
sub-s020,1,15,LH_AMYG,98.7755102040816,-1.13218232729926
sub-s020,1,16,LH_AMYG,98.7755102040816,0.798490403289329
sub-s020,1,17,LH_AMYG,98.7755102040816,2.58071080324325
sub-s020,1,18,LH_AMYG,98.7755102040816,2.25894468671869
sub-s020,1,19,LH_AMYG,98.7755102040816,-1.89933639766902
sub-s020,1,20,LH_AMYG,98.7755102040816,-1.79656847688747
sub-s020,1,21,LH_AMYG,98.7755102040816,2.48098381467102
sub-s020,1,22,LH_AMYG,98.7755102040816,4.14785918433696
sub-s020,1,23,LH_AMYG,98.7755102040816,-1.49655331392611
sub-s020,2,1,LH_AMYG,98.7755102040816,0.364594572216026
sub-s020,2,2,LH_AMYG,98.7755102040816,0.914775108872366
sub-s020,2,3,LH_AMYG,98.7755102040816,2.8038860935687
sub-s020,2,4,LH_AMYG,98.7755102040816,2.17905843912909
sub-s020,2,5,LH_AMYG,98.7755102040816,2.43264447092579
sub-s020,2,6,LH_AMYG,98.7755102040816,1.18788053474989
sub-s020,2,7,LH_AMYG,98.7755102040816,-0.663538752624011
sub-s020,2,8,LH_AMYG,98.7755102040816,-0.0788008382790222
sub-s020,2,9,LH_AMYG,98.7755102040816,1.91788302823778
sub-s020,2,10,LH_AMYG,98.7755102040816,2.25120192527586
sub-s020,2,11,LH_AMYG,98.7755102040816,1.44347648182499
sub-s020,2,12,LH_AMYG,98.7755102040816,-0.93037350726514
sub-s020,2,13,LH_AMYG,98.7755102040816,0.947451774615887
sub-s020,2,14,LH_AMYG,98.7755102040816,2.21417097494868
sub-s020,2,15,LH_AMYG,98.7755102040816,1.40333213019839
sub-s020,2,16,LH_AMYG,98.7755102040816,0.459614189018395
sub-s020,2,17,LH_AMYG,98.7755102040816,0.022803043738808
sub-s020,2,18,LH_AMYG,98.7755102040816,1.36353759611149
sub-s020,2,19,LH_AMYG,98.7755102040816,4.59976766206139
sub-s020,2,20,LH_AMYG,98.7755102040816,-1.75789543359794
sub-s020,2,21,LH_AMYG,98.7755102040816,0.76283394112752
sub-s020,2,22,LH_AMYG,98.7755102040816,1.29569058939199
sub-s020,2,23,LH_AMYG,98.7755102040816,1.79015580380012
sub-s020,3,1,LH_AMYG,98.7755102040816,-1.80971659140369
sub-s020,3,2,LH_AMYG,98.7755102040816,1.65619235901905
sub-s020,3,3,LH_AMYG,98.7755102040816,-1.20987248322965
sub-s020,3,4,LH_AMYG,98.7755102040816,0.398377171478981
sub-s020,3,5,LH_AMYG,98.7755102040816,-0.332564744509541
sub-s020,3,6,LH_AMYG,98.7755102040816,-0.377590620690141
sub-s020,3,7,LH_AMYG,98.7755102040816,-0.747107979869432
sub-s020,3,8,LH_AMYG,98.7755102040816,1.73661440289926
sub-s020,3,9,LH_AMYG,98.7755102040816,-4.07198523760827
sub-s020,3,10,LH_AMYG,98.7755102040816,-0.706071465961204
sub-s020,3,11,LH_AMYG,98.7755102040816,-0.827377187626914
sub-s020,3,12,LH_AMYG,98.7755102040816,-0.921768633263909
sub-s020,3,13,LH_AMYG,98.7755102040816,-2.81646380803648
sub-s020,3,14,LH_AMYG,98.7755102040816,-0.147397792682606
sub-s020,3,15,LH_AMYG,98.7755102040816,-0.473227750032771
sub-s020,3,16,LH_AMYG,98.7755102040816,-0.314057649721291
sub-s020,3,17,LH_AMYG,98.7755102040816,1.40932816438462
sub-s020,3,18,LH_AMYG,98.7755102040816,1.07133213922474
sub-s020,3,19,LH_AMYG,98.7755102040816,-1.88917122621182
sub-s020,3,20,LH_AMYG,98.7755102040816,0.043603531646827
sub-s020,3,21,LH_AMYG,98.7755102040816,-3.73773748081558
sub-s020,3,22,LH_AMYG,98.7755102040816,0.418590969921759
sub-s020,3,23,LH_AMYG,98.7755102040816,-0.906244317038862
sub-s020,4,1,LH_AMYG,98.7755102040816,1.3980865493563
sub-s020,4,2,LH_AMYG,98.7755102040816,1.9185796890808
sub-s020,4,3,LH_AMYG,98.7755102040816,1.73843862950679
sub-s020,4,4,LH_AMYG,98.7755102040816,1.8674458858888
sub-s020,4,5,LH_AMYG,98.7755102040816,2.72589998781558
sub-s020,4,6,LH_AMYG,98.7755102040816,3.03404372545683
sub-s020,4,7,LH_AMYG,98.7755102040816,-3.40944545726823
sub-s020,4,8,LH_AMYG,98.7755102040816,0.61971682195036
sub-s020,4,9,LH_AMYG,98.7755102040816,1.55816564690476
sub-s020,4,10,LH_AMYG,98.7755102040816,-0.393468178377664
sub-s020,4,11,LH_AMYG,98.7755102040816,1.58180943091423
sub-s020,4,12,LH_AMYG,98.7755102040816,0.087212495428841
sub-s020,4,13,LH_AMYG,98.7755102040816,4.38595998028586
sub-s020,4,14,LH_AMYG,98.7755102040816,1.76402588210199
sub-s020,4,15,LH_AMYG,98.7755102040816,1.83621525068667
sub-s020,4,16,LH_AMYG,98.7755102040816,1.36465384778836
sub-s020,4,17,LH_AMYG,98.7755102040816,3.92732942689303
sub-s020,4,18,LH_AMYG,98.7755102040816,-2.82798779173947
sub-s020,4,19,LH_AMYG,98.7755102040816,2.58257131855781
sub-s020,4,20,LH_AMYG,98.7755102040816,1.30161174519126
sub-s020,4,21,LH_AMYG,98.7755102040816,-1.5561828485513
sub-s020,4,22,LH_AMYG,98.7755102040816,2.1709188667303
sub-s020,4,23,LH_AMYG,98.7755102040816,2.2080911152365
sub-s020,5,1,LH_AMYG,98.7755102040816,-0.715561518999786
sub-s020,5,2,LH_AMYG,98.7755102040816,2.38714434445089
sub-s020,5,3,LH_AMYG,98.7755102040816,2.33788210427781
sub-s020,5,4,LH_AMYG,98.7755102040816,0.701132433335027
sub-s020,5,5,LH_AMYG,98.7755102040816,1.00641412588129
sub-s020,5,6,LH_AMYG,98.7755102040816,0.213707021291345
sub-s020,5,7,LH_AMYG,98.7755102040816,0.509323312339088
sub-s020,5,8,LH_AMYG,98.7755102040816,0.805422872058616
sub-s020,5,9,LH_AMYG,98.7755102040816,0.923715584003174
sub-s020,5,10,LH_AMYG,98.7755102040816,0.856870747717821
sub-s020,5,11,LH_AMYG,98.7755102040816,0.0792894481935284
sub-s020,5,12,LH_AMYG,98.7755102040816,0.764024299623306
sub-s020,5,13,LH_AMYG,98.7755102040816,-0.189173249604781
sub-s020,5,14,LH_AMYG,98.7755102040816,2.671271717832
sub-s020,5,15,LH_AMYG,98.7755102040816,0.281422073929763
sub-s020,5,16,LH_AMYG,98.7755102040816,-0.987291627632808
sub-s020,5,17,LH_AMYG,98.7755102040816,-1.19893042484591
sub-s020,5,18,LH_AMYG,98.7755102040816,2.2575077327307
sub-s020,5,19,LH_AMYG,98.7755102040816,1.62175144912475
sub-s020,5,20,LH_AMYG,98.7755102040816,0.78713728955462
sub-s020,5,21,LH_AMYG,98.7755102040816,-1.881132596411
sub-s020,5,22,LH_AMYG,98.7755102040816,1.59213418318216
sub-s020,5,23,LH_AMYG,98.7755102040816,3.32597467832821
sub-s020,6,1,LH_AMYG,98.7755102040816,1.70244132117792
sub-s020,6,2,LH_AMYG,98.7755102040816,0.44270097365803
sub-s020,6,3,LH_AMYG,98.7755102040816,1.97394563404127
sub-s020,6,4,LH_AMYG,98.7755102040816,0.723471213440018
sub-s020,6,5,LH_AMYG,98.7755102040816,0.997347966406094
sub-s020,6,6,LH_AMYG,98.7755102040816,3.38482112226592
sub-s020,6,7,LH_AMYG,98.7755102040816,-0.574035630746137
sub-s020,6,8,LH_AMYG,98.7755102040816,0.703111517835747
sub-s020,6,9,LH_AMYG,98.7755102040816,1.52694434594086
sub-s020,6,10,LH_AMYG,98.7755102040816,2.20678732292881
sub-s020,6,11,LH_AMYG,98.7755102040816,1.6870297221236
sub-s020,6,12,LH_AMYG,98.7755102040816,5.17751569658025
sub-s020,6,13,LH_AMYG,98.7755102040816,-2.04194856364249
sub-s020,6,14,LH_AMYG,98.7755102040816,0.773851484962747
sub-s020,6,15,LH_AMYG,98.7755102040816,0.24841523294391
sub-s020,6,16,LH_AMYG,98.7755102040816,1.0481427721025
sub-s020,6,17,LH_AMYG,98.7755102040816,2.20637175222197
sub-s020,6,18,LH_AMYG,98.7755102040816,0.692714782724203
sub-s020,6,19,LH_AMYG,98.7755102040816,2.92005074178138
sub-s020,6,20,LH_AMYG,98.7755102040816,0.414691291195302
sub-s020,6,21,LH_AMYG,98.7755102040816,0.727383828298612
sub-s020,6,22,LH_AMYG,98.7755102040816,3.68818088491594
sub-s020,6,23,LH_AMYG,98.7755102040816,0.114629977128722
sub-s020,1,1,RH_AMYG,98.2078853046595,0.105233510845701
sub-s020,1,2,RH_AMYG,98.2078853046595,0.197280828847829
sub-s020,1,3,RH_AMYG,98.2078853046595,2.09193776360285
